Rating,Waktu,Teks_Mentah
5,5 bulan lalu,"Pemandangannya bagus, toiletnya ada 6 cukup banyak. Mungkin rumput2nya aja dibanyakin, biar kalo tidur di tenda nggak tidur di atas kerikil. Kan jdinya lebih nyaman."
5,setahun lalu,"Bagus, fasilitas lengkap buat camping, view pagi hebat sekali"
5,setahun lalu,"Tempat buat ngecamp luas HTM ngecamp murah banget, toilet mushola bersih dan ada listrik juga. Ada warung buka sampai malam jadi gak khawatir kelaparan. Pagi tracking sampai atas bunker kaliadem bisa lihat lebih dekat gagahnya merapi."
5,6 bulan lalu,Tenpatnya asik buat camping . Pemandangann merapi sangatvindah. Tempatvsejuk .sebaiknya reservation dulu
4,5 bulan lalu,vieuw deket merapi dan jelas jika cerah. kurangnya ada suara 2 truk angkut pasir. Taman dan pagar keamanan perlu di tambah. Tanah banyak batu jadi pathok dan palu yang kuat jika mendirikan tenda
4,seminggu lalu,"Adem, tempat nya enak hanya saja jalannya naik bgt tapi bagus"
5,sebulan lalu,Wisata pemandangan merapi dg udara yg sejuk pemandangan gunung merapi dan yg keren sangat murah tiket masuk dan jajanannya
5,10 bulan lalu,Bagus Buat camping View gunung merapi kelihatan banget Tpi kalo pagi subuh sudah beriaik dengan lalu lalang truk pasir
5,3 bulan lalu,Sarapan sambil lihat gunung merapi yg begitu cantik..
5,4 bulan lalu,"view capek polll,area bersih,pelayanan ramah dan sesuai😍 …"
5,10 bulan lalu,View merapi bagus bgt....bagus jg buat Glamping...lokasi TDK terlalu luas...dekat galian pasir
5,sebulan lalu,"makanannya enak enak, hawanya sejuk sekali, dan pemandangannya tidak mengecewakan, pokoknya bagus banget"
4,6 bulan lalu,"tempat cukup nyaman untuk camping, fasilitas memadai. hanya untuk petugas harus lebih tegas untuk batas2 antar camper sehingga tdk mengganggu batas wilayah kemah sesama pengunjung"
5,2 minggu lalu,View  juara suasana juara Cuma pagi terdengar suara alat berat he he..
5,3 minggu lalu,"Pagi sejuk , enak hawanya. Apabila kelokasi pastikan motor sehat mesin dan rem"
5,4 bulan lalu,"Tempat yang bagus banget untuk acara camping keluarga, tersedia beberapa terminal untuk charger HP, kebutuhan lampu dsb"
5,2 bulan lalu,"Best View merapi, apa ada lagi yg lebih bagus dari tempat ini?"
4,7 bulan lalu,Tempat dengan view pemandangan gunung merapi Tempat bagus Cuma pelayanan kurang sedikit
4,6 bulan lalu,Coba ditata lg tempat kempingnya....biar makin joss
4,6 bulan lalu,"pemandangan ok, fasilitas ok, toilet bersih, parkir lmayan luas, accessible jga. yg ndak suka: campgroundnya agak sempit dan di bawah tmpat penambangan pasir. jadi instead of suara alam, yg ada suara truk dan alat berat."
5,10 bulan lalu,Alhamdulillah kesampaian bisa kesini. Cuma sayangnya air di toilet habis. Terpaksa beli aqua besar 2 di kedainya buat wawiks.... 😂
5,3 bulan lalu,"bagus, bisa buat camp, view merapi kalo cerah cantikk bett"
5,sebulan lalu,Cocok buat camp..
5,sebulan lalu,tempatnya bagus banget!! tapi sayang kesana pas kabut😭😭 …
1,10 bulan lalu,"bikin aturan dilarang membuat kebisingan maksimal jam 23.00, tapi Tengah malem Petugas tidak ada yg stanby, ada yg karokean sampai jam 2 pagi dibiarkan tanpa ditegur sama sekali, setelah di cek ternyata di warungnya nda ono le jaga, sepi nyenyet sya tegur sendiri sy ingatkan peraturan dari gerbang terkait batas kebisingan tapi malah jawaban para ibu² ga gau diri ini ketus ngeyel malah ngatain nyeletuk (suka2 kita dong, kita bayar mahal loh disini 50rb siapa lu ngatur2 katanya) saya hub petugas ternyata ndak stanby di gerbang merapi, ada nomer official tapi dibawa personal tidak ada hp khusus official yng stanby di kantor official gerbang merapi jadiiii kita hub nomor officialnya belom tentu admin tau dan bisa kondisikan sesuatu proplem di lokasi camp, masukan buat management semoga bisa diperbaiki, karena kita camp dlcari ketenangan bukan cari kebisingan!!! percuma ketempat syahdu kalo ketemunya manusia2 kota yang norak sok elite ga punya adab, apalagi dah pada tua masih pada ga tau diri. semoga management bisa berbenah"
2,7 bulan lalu,sbnere utk ukuran hari libur tempatnya tidak terlalu ramai. tapi entah kenapa pelayanan makanan/minumannya lama banget. bahkan kami perhatikan ada indikasi terlompati pembeli lain. semoga bsa dijadikan evaluasi
5,sebulan lalu,Pemandangannya indah bgt serta makanannya nggak mahal bgt
5,7 bulan lalu,Tempatnya OK.. Suhu syahdu.. Fasilitas Mantabz..
5,3 bulan lalu,enak + strategis tempatnya
1,sebulan lalu,Pelayanan kurang memuaskan yang pesan banyak cepat datang yang sedikit kelamaan
5,5 bulan lalu,"CS melayani dengan sepenuh hati... View tjakep, fasilitas : toilet, musholla, listrik"
5,3 minggu lalu,Merapinya masih malu 😇 …
5,11 bulan lalu,Suasana menyenangkan jauh dari hiruk pikuk...ci ik u kemping glamping pemandangan paling bagus diantara Obyek wisata gunung merapi. Gunung terlihat sangat dekat tanpa halangan. Wc mushola serta makanan bersih
5,6 bulan lalu,Sayang sekali waktu kesini gunung Merapi sedang berkabut jadi gak dapet view bagus.
4,6 hari lalu,bagus dateng pagi hari
1,7 bulan lalu,"View ny bgus sih.... Cumannnnnnn pelayanan gk bnget dehh, pesan makan lebih dr 1 jam gk datang2 tu malah yg baru datng gk lama pesanan jadi tu,, ya jadi ny tak cancel tu pesanan udh tak mood liat tu pesanan"
5,setahun lalu,"tempat nya bagus,kalo pagi viewnya bukan maen. gunung merapi terlihat jelas ada juga tempat untuk nge camp. dan menyediakan peralatan camp,pelayanan org"" nya ramah"" masuk polll  pokoke"
5,6 bulan lalu,"Keren bgtt bintang 10 ❤️❤️❤️ Dapat view merapi,staff helpfull,toilet super bersih, Saran:menu cafe nawangsena lebih variatif"
1,7 bulan lalu,"Pesan makan lama sekaliii, managemen resto lebih baik diubah, satu nampan sekali pesan, nunggu lama sekali, yang datang duluan malah dapat"
5,seminggu lalu,"syahdu bgt, menunya juga enak"
5,5 bulan lalu,Cukup menyenangkan
4,5 bulan lalu,"View bagus ,cuma agak berisik karena dekat tambang pasir"
5,setahun lalu,Tempatnya adem apalagi kalo pagi hari bisa lihat megahnya gunung merapi
5,4 bulan lalu,Merapi terlihat indah dari tempat ini
5,sebulan lalu,Udah 2x Kesinii ❤
5,sebulan lalu,Pemandangan alam yang indah
5,3 bulan lalu,Recommend dan cocok sekali bawa 2 bocil . Dan sampai lupa waktu
5,3 minggu lalu,Sampe sini jam 6 dpt cerah alhamdulillah
5,3 bulan lalu,"Syahdu, tapi kadang keganggu suara penambangan pasir, selebihnya wortg"
5,6 bulan lalu,Asik buat camping
5,7 bulan lalu,Syahdu suasananya..cuman agak kecewa gunungnya gak keliatan karena tertutup mendung..
5,10 bulan lalu,Walaupun akses jalan lumayan ekstrim tapi ga nyesel karena pemandangan nya super duper indah ✨
5,8 bulan lalu,"Kmrn ke sana sudah kesiangan di jam 10 jadi ga dapet view Merapi, sudah tertutup kabut"
5,10 bulan lalu,View nya juaraaaaa👏👏👏👏👏 …
5,6 bulan lalu,View-nya nggak ada Obat
5,9 bulan lalu,View ter baik.
5,sebulan lalu,Gila tempatnya cantik bgt
5,4 hari lalu,View-nya Bagus
5,3 bulan lalu,Memuaskan..
5,6 bulan lalu,Liburan
5,setahun lalu,Tempat nyantai yang sangat nyaman dengan view gunung merapi
5,7 bulan lalu,Tempat camping yang bikin nagih..
5,11 bulan lalu,"Alhamdulillah sampe sini, tapi blm beruntung karena ada kabut"
5,setahun lalu,👍👍 …
5,3 bulan lalu,tempat ternyaman
5,setahun lalu,"Tempatnya sangat bagus, kopinya enak🫶 …"
5,5 bulan lalu,Istimewa view
5,setahun lalu,View bagus gunung Merapi
3,6 bulan lalu,tempatnya kurang terawat
5,8 bulan lalu,Okeee
4,7 bulan lalu,View merapi nya ajiib
5,setahun lalu,Tempat enak rokemomendasi untuk camp Makanan enak
4,3 bulan lalu,Bagus
5,setahun lalu,Tempat ngopi dengan pemandangan gunung merapi
5,sebulan lalu,Cakep
5,8 bulan lalu,Indah dan mengasyikkan
5,Diedit 6 bulan lalu,Seru dan syhadu
5,7 bulan lalu,Indah
5,setahun lalu,Mantap
5,7 bulan lalu,Camping merapi
5,1 hari lalu,"Min saran dong menu ny di tambahin kya nasi goreng, soto, bubur ayam gtu Pagi2 masa ketemu ny udh mie 😌🫣🙏 Jdi bisa buat tempat favorit buat sarapan dan liat megah ny merapiii …"
5,6 hari lalu,Tempat yg nyaman untuk healing
5,sebulan lalu,Suka banget tempatnya. Pemandangannya indah dan makanannya juga enak. Mendoan dan pisang gorengnya enak. Mohon sediakan sandal untuk wudu.
5,10 bulan lalu,"Itu adalah tempat berkemah yang bagus. Sangat sulit untuk mendakinya dengan sepeda. Namun, stafnya sangat baik dan kami mendapatkan pengalaman berkemah yang nyaman. Kami dapat makan pisang goreng dan IndoMie di area kafe. Di malam hari, udaranya agak dingin, jadi lebih baik membawa baju lengan panjang.  Saya ingin pergi lagi."
5,setahun lalu,"Baru saja beroperasi selama kurang lebih 3 minggu. Pemandangannya sangat indah, sebaiknya kamu datang ke sini untuk menikmati matahari terbit di pagi hari, agar pemandangannya lebih indah."
5,4 minggu lalu,Bagus
5,Diedit 9 bulan lalu,Direkomendasikan untuk campervan
5,10 bulan lalu,Mantyap
5,8 bulan lalu,Tempat yang bagus untuk berkemah.
5,9 bulan lalu,Bisakah Anda datang ke sini pada malam hari untuk berhubungan seks?
5,6 bulan lalu,Pemandangan terbaik
5,8 bulan lalu,Terbaik
5,7 bulan lalu,tampilan terbaik
5,4 minggu lalu,Tempat yang bagus
