Rating,Waktu,Teks_Mentah
5,9 bulan lalu,"Untuk yang pengen healing mode camping bersama keluarga tempat ini cocok, ada banyak tempat pilihan untuk campnya."
5,2 tahun lalu,Kalau waktunya senggang beneran bisa seharian disini... lari2an.. berenang.. petak umpet di labirin.. Uadeeem banget dan anginnya kenceng 🥶 …
5,setahun lalu,"Tempatnya indah, tetapi kotor. Pembersihan rutin diperlukan. Ini bisa menjadi taman yang indah untuk berkemah, bersenang-senang, dan berkumpul bersama keluarga."
5,11 bulan lalu,Suasana segar dengan tempat kemah berfasilitas lengkap
5,2 tahun lalu,"Parkiran luas, toilet memadai, hawa sejuk sekali dikelilingi sawah, pingin cabe tinggal metik (ladang orang wkwkwk) , jangan lupa bangun pagi saat terbaik Merapi  menampakan dirinya , keren banget."
5,2 tahun lalu,Pemandangannya bagus....pagi lihat merapi kalau sore lihat lampu jogja. Yang mau kamping disini jg disediakan alat2nya
5,setahun lalu,"Area camping groundnya luas. Mobil bisa dibawa masuk ke camping ground meskipun di atas juga parkirannya luas.  Kamar mandi bersih cukup banyak, ada tempat untuk wudhu atau cuci piring. airnya duingin banget.  Ada kolam renang buat anak anak kalau mau renang. Taman labirinnya juga bikin anak anak seneng.  Disini nemukan kalengking besar pas camping, sore sore. Jadi ya harap tetap hati hati namanya juga di alam terbuka.  Rekomended buat acara camping sekolah, family atau sekedar pengen ngecamp di gunung. Lampu hanya spot spot tertentu. Weekend banyak yang camping.  Tarif camping Per orang 15rb parkir mobil 10 sewa lahan 5rb. Tenda bisa pesen di lokasi juga"
5,setahun lalu,Tempat pendidikan yang bagus
5,2 tahun lalu,View nya keren...
5,2 tahun lalu,"Teras merapi adalah tempat yg tepat jika anda hendak membuat acara camping bersama keluarga. Hawanya yang sejuk dan fasilitas yg tersedia: warung makan, toliet memadai dengan air bersih yg dingin dan melimpah, pendopo dan gazebo banyak, …"
5,2 tahun lalu,Tempat dan view luat biasa.. Fasilitas tempat sampah dan toilet yg oerlu diperbaiki..
5,setahun lalu,"Mantap... Tiket murah, makanan murah, lokasi nyaman, toilet buanyak, ada kolam anak, view merapi terbaek...... Joss pokoe!  #credit to mas Maryanto, thank you dah bantuin gawe tendooooo... joss..."
5,2 tahun lalu,Tempat nyaman buat ngecamp komunitas
5,3 tahun lalu,tempat Oke sejuk pemandangan bagus bila tdk berkabut
4,4 bulan lalu,Bagus Tempat kemping umum
5,2 tahun lalu,Tempat ngadem dan melihat pemandangan pucuk gunung merapi…tempat terawat bersih… …
5,2 tahun lalu,"Nyaman, fasilitas lengkap, toilet banyak,ga perlu antri, mushola bersih, kolam renang, taman bagus, view utara gunung, selatan lampu kota. Mobil bs parkir d sebelah tenda. Reservasi lokasi tenda penting banget, biar dpt view yg keren."
5,4 bulan lalu,tempat sejuk & pemandangan cantik
5,2 tahun lalu,"Nyaman, fasilitas lengkap, toilet banyak,ga perlu antri, mushola bersih, kolam renang, taman bagus, view utara gunung, selatan lampu kota. Mobil bs parkir d sebelah tenda. …"
5,5 bulan lalu,"Area luas, view bagus, fasilitas oke."
5,6 bulan lalu,"View tidak diragukan lagi, lagi malam cerah penuh bintang, lampu kota juga bagus Ada sumber listrik banyak toilet dan ada pendopo . Kalau mau booking jumlah banyak jauh hari yaa apalagi pas weekend"
4,11 bulan lalu,Tempat nyaman luas fasilitas lengkap ada air ada listrik ada mushola toilet banyak
5,2 tahun lalu,Tempatnya Bagus & Indah sekali pemandangannya
4,2 bulan lalu,"Tempat kemah yg bagus, malam dingin sekitar21 C, setelah siang agak panas. Ada fasilitas toilet, musola seadanya, sebenernya bisa diperbaiki lagi musholanya."
5,2 tahun lalu,"Udara segar cocok untuk refreshing, .."
5,2 tahun lalu,"Dapat tempat camping paling bawah yang bentuknya lapangan. Alasan pilih bawah biar bisa ngelihat puncak Merapi. Semua persewaan buat camping udah tersedia, kalau mau bawa sendiri boleh kok. Mobil motor kemarin parkirnya deket tenda (biar …"
5,Diedit setahun lalu,"Cocok untuk keluarga terutama buat camping. Anak-anak dijamin suka karena ada banyak arena bermain. Ga perlu takut lapar, ada banyak warung yang berjejer, masakannya enak dengan harga murah. Pisang goreng dan mendoannya rekomen banget …"
5,2 tahun lalu,Tempatnya enak buat camping van.... Kolam renang ada... Toko makanan ada.. Kopi ada... Pokoknya enak deh trs juga luas tempatnya.. View nya juga bagus ... Mantap deh
5,2 tahun lalu,"Tempatnya dingin, ada fasilitas toilet, musholla dll"
5,Diedit 2 tahun lalu,Enak buat nongki... Sejuk dan adem... Nyaman bgt
5,Diedit 2 tahun lalu,Melebihi ekspektasi.. Cocok utk camping bareng keluarga
5,2 tahun lalu,Adeem sejuukk
5,2 tahun lalu,Salah satu tempat untuk menikmati indahnya alam dengan udara yg segar dan ramah dikantong. Dua kali kesini kita duduk di gazebo lama bangeeet demi menikmati segarnya udara sambil menatap gagahnya merapi jika cuaca cerah. Tidak lupa jajan …
1,6 bulan lalu,Bingung sama retribusinya penggunaan pendopo katanya gratis buat sholat jamaah bersama aja harus bayar
5,2 tahun lalu,"Tempatnya keren, viewnya amazing"
5,setahun lalu,"jangan diragukan lagii, kalo malem dapet view citylight dan kalo siang dapet view merapi. ekspetasinya bakal kaya bumper yang tanah kosong gitu. ternyata ada labirin, kolam renang, pendopo, penyewaan atv, gazebo2. …"
1,Diedit 3 bulan lalu,"Pemandangannya bagus sebenarnya, tp pernah WA pesan lokasi buat camping begitu kesana disuruh cari sendiri lokasinya, ya sama saja datang kesana dadakan, saya WA dulu itu biar sudah jelas kalau dapat tempat disana ternyata percuma. Pas juga barengan ada yg menyalakan musik sampai malam, itupun pagi² sekali sudah mulai lagi. Suaranya KENCANG sekali..camping mau cari tenang malah berisik sekali.. Pagi² mau menikmati suara burung, menikmati alam malah berisik. Saran bagi yang mau camping, sebisa mungkin hindari ketika ada rombongan yg lebih dari 3-5 tenda."
5,setahun lalu,Allah Maha Besar
5,7 bulan lalu,"Tempatnya luas , cocok untuk camping tim  ada kolam renang tapi aga kotor' airnya , warung makan banyak dan enak²  😍 …"
5,9 bulan lalu,"TERAS MERAPI TERLETAK 27KM UTARA KOTA YOGYAKARTA TEMPAT CAMPING DENGAN VIEW GUNUNG MERAPI DAN KERLAP KERLIP KOTA JOGJA PADA MALAM HARI FASILITAS LENGKAP MULAI DARI PERSEWAAN PERALATAN TENDA DLL TERSEDIA WIFI,COLOKAN LISTRIK TIAP TIANG PENERANGAN LAMPU..TOILET SNGAT BANYAK.GAZEBO DAN GEDUNG SERBAGUNA..WARUNG MAKAN JGA ADA..GAK TAKUT KELAPARAN KLO KE SINI WALAUPUN TANPA BAWA BEKAL..WARUNG BUKA DRI PAGI SMPAI PETANG SANGAT COCOK UNTUK ACARA BARENG BARENG ATAUPUN KELUARGA DENGAN ANAK KECIL ADA KOLAM RENANG BUAT ANAK2.TAMAN LABIRIN. MENURUT SAYA INI SALAH SATU TEMPAT CAMPING TERLENGKAP YG ADA DI YOGYAKARTA"
5,2 tahun lalu,"Dapat tempat camping paling bawah yang bentuknya lapangan. Alasan pilih bawah biar bisa ngelihat puncak Merapi. Semua persewaan buat camping udah tersedia, kalau mau bawa sendiri boleh kok. Mobil motor kemarin parkirnya deket tenda (biar aman). Toilet banyak, ada colokan listrik deket toilet. Banyak warung makan juga. Ada mushola kok tapi agak terbuka jadi sholatnya pada di tenda. Minusnya yang bawah agak berdebu, karena bentuk lapangan kali ya. Mungkin bisa ditanem rumput gitu biar gak keliatan gersang."
4,setahun lalu,"Kedua kali ke Teras Merapi, fasilitas kurang lebih masih sama. Lokasi yang representatif untuk camping/camper van. Kamar mandi banyak, mushola, dan warung makan banyak."
5,Diedit setahun lalu,"wisata gunung yg dilengkapi dengan kolam renang, benteng takeshi Dan gardhu pandang langsung ke Puncak Merapi, bagus untuk camping Dan selfi."
5,setahun lalu,Awal bulan Desember 24 saya mengikuti camp di Teras Merapi Malam harinya sempat gerimis dan cerah di pagi hari Cuaca tidak terlalu dingin.
3,3 bulan lalu,"saya dateng utk camping dengan membawa peralatan sendiri, dibilang masnya di depan boleh dimana aja yg penting blm ada yg dirikan tenda itu masih aman. dan kami dirikan tenda di atas, dekat dengan tangga turunan setengah lingkaran itu. udh bongkar tenda dan siap didirikan, saya ditegur sama mas mas pihak teras merapi utk memindah tenda saya ke tempat lain. alasannya krn di samping saya ada tenda yg sudah teras merapi dirikan (bookingan org lain) dan takutnya yg booking itu membawa tenda lain, dan gabisa parkir. sedangkan ada org lain yg baru saja datang bawa mobil parkir tepat di depan tenda tsb, namun malah kami yg disuruh pindah pdhl lebih repot krn kami udh gelar tenda dan tinggal berdiri. trs sampe bsk paginya, tenda bookingan itu gaada yg nempatin. kami ngerti kami cuma sewa lahan,  bayarnya jg ga murah. kami bedua sama ada anak 2, habisnya 75k. tp mohon diperbaiki lagi sistemnya. kalo ada org booking tenda ya ditanya apakah bawa tenda lain atau engga."
5,2 tahun lalu,Bagus untuk rekreasi bersama keluarga
5,5 bulan lalu,Sayang nya pas sampai kabut nya udah turun ☁️
5,2 tahun lalu,"Bagus, cuman sayangnya pas cuaca berkabut"
5,Diedit 2 bulan lalu,"Tempat healing banget , seger udaranya, bersih tempatnya, semoga selalu terjaga ubtuk kebersihan, tapi mmg kesadaran pengunjung masih aja yg buang sampah smbrngan, tp salut nya petugas patroli sampah, jadi kl ada smpah lngsung di ambil, …"
5,5 bulan lalu,Trail Run di sini rasanya sejuuuk sekali
4,5 bulan lalu,"Parkiran luas, cocok untuk keluarga dan bisa camping, kalau beruntung bisa melihat merapi dari dekat 👍👍"
5,setahun lalu,Pas kesana pas banyak yg camping..  seru sekali..😍
4,6 bulan lalu,Salah satu spot camping family dengan pemandangan gunung Merapi...
5,2 tahun lalu,Cobain tempat Camping di kaki gunung Merapi yg dingin..
4,setahun lalu,"Camping di teras merapi asik,bisa melihat merapi dengan jelas saat cuaca cerah"
4,2 tahun lalu,"Ke sana awal bulan Juni,,siang menjelang sore...abis ashar tiba2 ujan.. Belum sempat menjelajah semua tempat.. Kapan2 ke sana lagi deh .."
5,setahun lalu,"Tempat yg sangat tepat untuk camping bersama keluarga. Nyaman, fasilitas air, listrik, kamar mandi, dan lainnya tersedia dengan sangat baik. Hanya saja akses sinyal seluler dan wifi yg kurang memadai."
2,2 tahun lalu,T4 rekreasi dikaki gunung merapi t4 gersang
5,setahun lalu,"Tempat ngecamp asyiiik,dengan pemandangan Gunung merapi  , jika malam bisa liat kota dari atas kaya dibukit bintang , bisa lihat gunung merapi yang indah , sewa tenda 60ribu bisa untuk 6 orang anak 5orang dewasa, menyewakan matras,sleping bag dan perlengkapan camping lainnya , kamar mandi yang dekat dan tanah yang datar serta ada kolam yang bisa dipakai gratiss"
5,setahun lalu,Mantap...
4,2 tahun lalu,"Area camping di bawah puncak merapi berjarak sekitar tiga kilometer, fasilitas penunjangnya memadahi seperti toilet kamar mandi. Akses jalan menuju lokasi jalan cor cukup baik. Pemandangan bagus bisa melihat puncak merapi juga pelayanannya baik"
5,2 tahun lalu,Relkonded untuk piknik bersama keluarga dan kerabat
5,2 tahun lalu,Atas
5,6 bulan lalu,"Tempatnya bagus,asri,banyak spot foto,ada kolam renang dan gazebo, mushola gratis, recommended buat healing sih"
5,11 bulan lalu,Aku sangat menyukainya 😍 …
5,2 tahun lalu,"Keren pemandangannya. Disini ada kolam renang, labirin, kamar mandinya bersih, warung juga ada. Cocok buat wisata keluarga atau camp bareng teman-teman"
3,2 tahun lalu,"Pemandangannya oke, namun tempat ini kurang pemeliharaan dan tidak banyak pilihan kecuali 'jembatan'"
4,2 tahun lalu,Areanya luas banget...ada area untuk camping...ada kolam renangnya...ada toko pakaian...ada warung makan...toilet...ada tempat untuk bermain....spot spot foto...pokoknya banyak deh...jarak nya tidak jauh dari puncak merapi...waktu saya ke …
4,setahun lalu,Pertama kali kesana
5,setahun lalu,Sangat puas
4,5 bulan lalu,"Tempatnya asik utk berkegiatan, ada camping ground, ada area bermain, ada labirin spot ftnya bagus mengarah ke merapi"
5,setahun lalu,"jangan diragukan lagii, kalo malem dapet view citylight dan kalo siang dapet view merapi. ekspetasinya bakal kaya bumper yang tanah kosong gitu. ternyata ada labirin, kolam renang, pendopo, penyewaan atv, gazebo2. lingkungan bersih, terawat, dan kamar mandi tersedia, airnya dingin dan gampang diakses. pokonyaa cocok untuk semua kalangann"
2,5 bulan lalu,"Untuk pilihan tenda disaya tdk dishare yg ada tempat tidurnya Sangat ramai sampai pagi dan petugas tdk ada yg mengingatkan pdhl jelas aturannya jm 23 harus sudah tdk ada kegiatan/keramaian ( tgl 27 -28 Juni 2025) Fasilitas harus mengingatkan petugas berulang kali baru diambilkan alat grill dan nesting Kebutuhan air jaraknya jauh, tdk per area disediakan"
5,2 tahun lalu,"Tempatnya syahduuu...apalagi suasana malamnya TOP.  Catata : Gazebo perlu perbaikan, dpt yg bolong2 kropos lampunya mati."
5,2 tahun lalu,tempat kemping paling asik
1,6 bulan lalu,"Tempatnya bagus, cuma kualitas pengelolanya buruk. Sudah booking pendopo nya dan ada biaya tambahan eh tiba"" di suruh pindah, ada yang hipo dan disana ada ambulance dan sudah di beritahu tapi tidak ada tindakan akhirnya telpon ambulance sendiri"
4,7 bulan lalu,Fasilitas lumayan buat anak senang
5,setahun lalu,"Tempatnya MasyaAllah adem banget, best buat acara kumpul2 sama keluarga apa temen2, kolamnua ada banyak, dingin banget airnya. …"
4,11 bulan lalu,"Tempat ngecamp worth it dekat jogja dg pemandangan gunung merapi dan bisa melihat kota jogja di atas. Untuk akses jalannya bagus aspal dan tidak begitu naik turun sekali. Terdapat fasilitas seperti kolam renang,spot foto,gazebo,ruang pertemuan dan semacam glamping namun belum jadi waktu saya kesana. Kamar mandinya cukup bersih dan banyak. Terdapat warung makanan minuman di sekitaran tempat dan bisa membawa peralatan kemah sendiri atau disediakan juga untuk menyewa"
5,Diedit 7 bulan lalu,Sampai juga akhirnya pengalaman luar biasa bisa camping dsni suasana alam yang ouarbiasa pemandangan citylight dan gunung merapi
5,setahun lalu,"Camping ground yg murah dan bagus. Cocok untuk berkemah bersama keluarga. Ada spot2 foto dan kolam renangnya juga. Ada warungnya juga kalau males masal bisa pesen. Cuma sayang kolam renang tidak terawat, airnya kotor dan berlumut."
5,setahun lalu,Area perkemahan yang bagus dan luas.  Suhunya tidak terlalu dingin di malam hari. Sekitar 16-18 derajat Celcius. …
4,2 tahun lalu,"Datang pas mendung, kalau hari cerah view langsung ke gunung merapi.  HTM : 15-25 rb Kamping : -+50/org  Toilet banyak, colokin listrik memadai, air kenceng bersih & ada yang jualan di dalam."
5,2 tahun lalu,View yg bagus👍 …
3,5 bulan lalu,Sehabis Subuh ada yg Camping sebelah Camping kami dengan musik yg sangaaattt keras.... Tanpa ada teguran pihak pengelola.. …
4,setahun lalu,Nyaman
5,6 bulan lalu,Tempatnya bagus
4,Diedit setahun lalu,"di bandingin wisata lain, disini murmer, ga ada  pungli. toilet nya bersih dan terawat. sedikit saran, perbanyak event aja biar bisa menarik lebih banyak pengunjung."
5,setahun lalu,"Tmpatnya nyaman untuk camping beserta keluarga. Mobil bisa masuk sampai ke lokasi tenda camping. Harga terjangkau. Namun karena di weekand ramai, hendaknya anda booking dahulu..."
5,5 bulan lalu,"Kl kalian ingin glamping, main atv dgn suasana dingin di pagi hari sejuk di siang hari dan bs melihat lsng gunung merapi disini tempatnya.. ini bgs sekali krn saat cuaca bgs kt bs melihat puncak gunung merapi dgn jarak yg sangat dekat."
5,2 tahun lalu,Tempat yang bagus untuk berkemah
5,2 tahun lalu,"Pengalaman pertama camping di teras Merapi.. Alhamdulillah cuaca cerah, angin kencang banget pas menjelang malem.. ga terlalu dingin.. cocok bawa anak² karena banyak wahana permainan anak.. jgn khawatir …"
5,setahun lalu,"Menyediakan camping ground yg luas, jadi banyak banget yg ngecamp disini. Fasilitas oke, pelayanan cukup ramah. pemandangan xoxo lah, kebetulan dapet agak kabut."
5,2 tahun lalu,"salah satu tempat rekomendasi untuk ngecamp di jogja untuk fasilitas terbilang lengkap, seperti ada spot camp yg luas, tersedia toilet yg cukup bersih, mushola, tempat parkir, toko atau warung, dan tersedia joglo yg cukup luas untuk pengunjung. selain itu, tersedia keran yg cukup untuk kebutuhan pengunjung untuk kebutuhan membilas atau cuci tangan disana. dengan fasilitas tersebut pelanggan tak perlu membayar banyak, tiket masuk hanya 15rb untuk setiap orang dewasa, kita bisa menikmati suasana disana. cocok untuk kegiatan mahasiswa maupun keluarga"
5,setahun lalu,tempatnya bagus
4,2 tahun lalu,Bersih..indah..nyaman..
5,2 tahun lalu,Oke
5,2 tahun lalu,Udaranya manyus
5,2 tahun lalu,"Bagus pemandangannya, kalau tidak berawan atau berkabut"
3,3 bulan lalu,"Sayang banget lokasinya gak terawat, dan kolam renangnya juga kurang bersih  Saran untuk pengelola ,perawatan lokasi penting , supaya nyaman ...  Tidak seindah yang IG ...so far , udaranya sejuk kok"
1,Diedit 4 bulan lalu,"Lokasi bagus, tpi disuruh pindah padahal datang lebih dulu"
5,2 tahun lalu,"Ikut acara mufcamp lokasinya disini, adem nyaman, kamar mandi yg deket kolam renang bersih👍 Ada labirin , beberapa pendopo, dan ada penyewaan atv💯"
5,Diedit 2 tahun lalu,tiketnya klo pas suasana lebaran 30k. parkir 3k.  semuanya main di TM. janglup bawa baju ganti buat berenang anak²...  siapin kamera dan ambil best spot  buat yg suka camping ground... dan foto²..  bawa makanan dr luar juga ok kok...
4,2 tahun lalu,Spot foto yg  bagus dgn background Puncak Merapi yg kelihatan sangat jelas krn dekat sekali..
5,2 tahun lalu,"Dengan udara yg sejuk dan view merapi yg gagah menjulang tinggi, sungguh pengalaman kemping yang sangat luar biasa, apalagi buat kami yg tinggal di balikpapan yg berudara panas krn dekat laut."
5,setahun lalu,"HTm murah, menyenangkan buat keluarga & anak2"
5,2 tahun lalu,"Nyaman dan terjangkau, mau camping dengan tenda atau glamping, atau campervan semua fasilitas tersedia, semoga fasilitas kamar mandi makin baik lagi kedepannya, maju terus teras merapi"
5,2 tahun lalu,"Nongkrong dengan view merapi yaang mantap, parkiran sangat luas. Ada kolam renang juha dan ada wahana labirin berbagai zpot foto yg menarik. Foodcourt dengan berbagai jenis makanan dan minuman dan harga terjangkauu  Tiket masuk cukup 10rb/oraang"
5,2 tahun lalu,Tip
5,setahun lalu,Pokoknya rekomended pake banget...nget.... Masukan min...tolong ditambah KM nya yaa....secara kalo penuh alias full agak repot juga sama volume air kadang gede kadang kecil... Secara menyeluruh the best lah
5,setahun lalu,buat camp keluarga cocok sekali
5,2 tahun lalu,"Pengalaman pertama camping di teras Merapi.. Alhamdulillah cuaca cerah, angin kencang banget pas menjelang malem.. ga terlalu dingin.. cocok bawa anak² karena banyak wahana permainan anak.. jgn khawatir kelaparan karena banyak Warung makanan disana hehehe 😁 Harga jajanan murah, toilet gratis, bersih, penduduk disana ramah².."
5,2 tahun lalu,Tempatnya sejuk pemandangannya bagus... Ada kolam renang jadi anak2 suka
5,11 bulan lalu,Asyikk
5,2 tahun lalu,"Tempat luas dan bersih, fasilitas memadai dan kuliner yang terjangkau"
4,setahun lalu,"Fasilitas lengkap, bisa sewa alat kemah + dapat sarapan pagi. Semua tersedia, cukup bawa diri aja. Ada area bermain, area foto, gardu pandang, gazebo, dan kolam renang. Bisa untuk rombongan atau keluarga. Area perkemahan luas, lahan parkir juga luas. Harga terjangkau, pengalaman sangat berkesan. Pelayanan ramah👍🏻 Recommended buat camping sederhana sambil wisata alam👍🏻"
5,11 bulan lalu,"Alhamdulillah tempatnya bagus, rekominded buat camping bersama keluarga maupun teman dgn pemandangan yg sangat luar biasa, bisa melihat gunung merapi dari dekat, pelayanan yg memuaskan, toilet yg bersih dan airnya yg melimpah. Yg pasti TDK takut kelaparan, Krn bnyk warung makan disana. Bisa request apa aja .. silakan mencoba ..."
5,2 tahun lalu,"Salah satu tempat destinasi wisata di lereng merapi bagian timur perbatasan dgn klaten. Lahan parkir luas, ada camping ground, kolam renang, gazebo, pendopo limasan, …"
2,5 bulan lalu,penuh
5,2 bulan lalu,Tempat camping yang worth to try di sekitar Merapi
5,2 tahun lalu,"Sejuk, area camping bersih. Ada villa yg bisa disewa kalau gak mau pakai tenda. Area pendopo juga ada yang tertutup. Kalo lapar gak susah cari makan karena ada beberapa ""warung"" di area Teras Merapi. Tersedia tempat sholat semacam gubug tp kapasitas kecil. Sayangnya toilet kurang terawat. Semoga bisa lebih dijaga kebersihan toiletnya Ada kolam renang juga. Kalo mau camping recommended banget ini👍👍"
5,setahun lalu,Kita kesini mau main PS bawa teman atau bawa pcr bol3h
5,setahun lalu,"Syahdu dan cocok buat ngecamp bareng keluarga, arena playground juga cukup memadai, menu2nya bikin nagih"
5,2 tahun lalu,"Kemarin kesini buat ngabisin liburan. Tempat campingnya enak bangett, kamar mandinya bersih juga dan airnya berlimpahh. Deket tempat camping ada warung juga. Kalau malam dapet pemandangan city light kalau pagi siang bisa dapet view merapi. Pemandangan merapi di pagi hari bagus poll sayangnya aku pas kesana agak mendung. Rekomen buat yang mau camping bareng keluarga atau temenn. Kalau memang sudah plan matang saranku reservasi dulu aja sih terutama weekend takutnya penuh. Disini juga bisa sewa tenda, banyak spot foto, ada kolam renang, labirin, dll pokoknya oke bgt!✨"
5,2 tahun lalu,"Liburan camping bersama keluarga besar zebrakarta. Kalau untuk jumlah peserta lumayan banyak, tempat kamar mandinya kurang mencukupi. …"
3,setahun lalu,Ga selalu dapat view merapi perfect
4,8 bulan lalu,Udaranya sejuk dan indah pemandanganya.
5,Diedit 10 bulan lalu,"Camping tiga hari dua malam rasanya tdk cukup. Hari pertama cerah dan dapat view bagus dari pagi, hari kedua siangnya hujan deras plus angin kencang tp tetap aman. Tiket masuk @15k utk yg camping dan htm 10k utk kunjungan biasa. Ada persewaan alat² camping mulai dari tenda dan perlengkapan lainnya. Mobil bisa parkir disamping tenda. Listrik tersedia hampir di setiap sudut. Tinggal membawa kabel sendiri atau bisa sewa disini. Toilet banyak dan sebagian ada yg bersih tp ada jg yg sedikit kotor. Ada musholla, warung², gazebo² dan ada kolam renang alami serta labirin utk sekedar mengisi waktu. View dari sini indah sekali. Kalau pas cerah bisa lihat gunung merapi dengan jelas. Dan malam harinya bisa menyaksikan keindahan citylight Jogja dari atas. Aman utk anak² dan orang tua. Lain waktu bakal kesini lg."
4,8 bulan lalu,Fasilitas Uda cukup lengkap tp kurang pepohonan nya untuk area camping kl siang pasti panas itu tenda nya
5,Diedit 2 bulan lalu,"Tempat healing banget , seger udaranya, bersih tempatnya, semoga selalu terjaga ubtuk kebersihan, tapi mmg kesadaran pengunjung masih aja yg buang sampah smbrngan, tp salut nya petugas patroli sampah, jadi kl ada smpah lngsung di ambil, salut sih sama managemen nya, camping ground blm nyobain sih, kamar mandi nya semoga selalu bersih bayar gpp sih buat kamar mandi ini asal bersih, untuk tiket  masuk murah abis 10rb untuk camping 15rb, dgn fasilitas oke punya sih, kolam renang gk perlu bayar lagi, taman kelinci gratis, spot poto gratis, labirin gratis sukses slelau teras merapi"
5,2 tahun lalu,Mantap
5,6 bulan lalu,"Kereeeennn.. Lebih baik berkunjung ke sini pagi, karena kalau sudah agak siang, ga kelihatan gunung nya. Tempat yang keren buat camping bersama teman maupun keluarga."
5,8 bulan lalu,"Cocok bngt buat camping. Ada beberapa Lokasi yg bisa didirikan tenda, dan disetiap lokasi viewnya langsung gunung merapi. Ada kolam renang kecil, spot foto jg keren. Kpn2 pingin camping ke teras merapi lagi."
5,Diedit 2 tahun lalu,Sudah 6x camping diteras merapi alhamdulillah g pernah bosen.....
4,Diedit 2 tahun lalu,Tempat refeshing keluarga yang nyaman
5,2 tahun lalu,"Pemandangannya bagus banget,gunung merapi terlihat jelas & dimalah hari kota jogja terlihat indah dengan lampu2nyq.Fasilitas & penjaganya sangat ramah. Cocok buat camping keluarga ataupun acara. Tersedia juga glamping. Ada kolam renang,atv,toilet umum juga bersih"
5,2 tahun lalu,👍 …
5,2 tahun lalu,"Lokasi bersih, udara sejuk, pemandangan Merapi indah. Satu tempat bisa untuk camping, renang, duduk santai, foto². Harga jajanan terjangkau. Lebih diperbanyak tempat sampah. Semoga selalu terjaga kebersihannya."
5,2 tahun lalu,"Tempat camping yg rekomended. Terbagi menjadi bbrp area. Setiap area tersedia toilet. Dengan back ground gunung merapi, Tempat ini termasuk dalam kondisi dingin. Terdapat kolam renang dan labirin, akan membuat anak² betah main disini. Disini juga terdapat warung jika kamu tidak membawa bekel."
5,3 minggu lalu,Tempat nya bagus banget. Asri banget. Bener2 jadi tempat Piknik yg wajib di kunjungi. Karena benar2 bisa bikin refresh pikiran. Tempat nya sejuk.
5,3 bulan lalu,"Tempatnya asik banget utk camping, kamar mandinya juga banyak dan bersih Cocok utk liburan keluarga atau utk acara kantor Untuk tiket masuk dan jasa persewaannya harganya terjangkau"
5,setahun lalu,Pengalaman terbaik
5,setahun lalu,Itu adalah akhir pekan yang indah.
5,2 tahun lalu,"menuju tempat ini sangat mudah, bagi yang ingin kampervan juga sangat rekomended. ada fasilitas kolam renang utk anak anak gratis, toilet jga banyak. banyak juga warung ntuk kebutuhan logistik."
5,2 tahun lalu,"Sangat indah untuk view Merapi nya, apalagi pas waktu subuh sampai jam 9. . Untuk yg gk kuat dingin jangan sampai lupa bawa yg hangat-hangat . Untuk yg suka mandi sebelum subuh sangat bagus banget. . KM mandi bersih dan gratis,, YANG PENTING PENGUNJUNG TIDAK BUANG SAMPAH SEMBARANGAN  Klo kesini rugi sih misalnya sendirian,, lebih baiknya bawa rombongan untuk acara.."
3,setahun lalu,Karena kemah berbayar...mohon untuk dinas terkait memperhatikan kebersihan kamar mandi nya...
5,5 bulan lalu,Tempat nya bagus...bersih...cuma masukan aja...toilet nya dibersihin...
5,2 tahun lalu,Dingiiiinnn
1,setahun lalu,Admin sangatslow respon. Ditanya kaoan balesnya kapan.
5,5 bulan lalu,"Tempat yang indah. Strategis utk camping sambil menikmati kecantikan gunung merapi. Akses jalan mudah, saat kami lalui jalan halus minim lubang."
5,setahun lalu,Camping mania Monggo melipir kesini
4,2 tahun lalu,"Dingin, akses gampang, murah meriah"
5,Diedit setahun lalu,Nyaman.. Fasilitas kamar mandi dan air banyak..ada warung2. Cocok buat rombongan
3,2 tahun lalu,"Asyik buat camping sabtu siang check in dan check out minggu siang, indahnya panorama di malam hari telah terbayang."
5,2 tahun lalu,Good view... Pemandangan yang bagus Sangat jelas untuk melihat gunung Merapi dari dekat …
3,5 bulan lalu,KLO pas cerah bisa liat merapi dekat srkali
5,Diedit 2 tahun lalu,Udaranya sejuk..tempat nya nyaman.buat yg mau camping bisa banget krn memang spot nya banyak tergantung cepat²an reservasi biar dpt posisi yg bagus buat liat sunrise.ada pondok buat glamping jg.parkiran luas buat yg bawa kendaraan (mobil).ada kolam dangkal buat yg bawa anak² dan labirin buat permainan
5,Diedit 2 tahun lalu,tiketnya klo pas suasana lebaran 30k. parkir 3k. …
5,2 tahun lalu,"5/5 buat camping. Fasilitas, venue, suasana.. Recomended bgt..."
4,6 bulan lalu,"Hawa sejuknya bikin betah, parkir luas cm kurang luas kanopinya utk parkir motor pas banyak pengunjung, mushola kurang luas dan berisik lantai kayunya"
5,3 bulan lalu,Keren dan cantik
5,2 tahun lalu,Rekomendasi untuk pecinta Camping baik motocamp / campervan tempatnya luar. View Merapi terlihat nyata.
5,setahun lalu,Hi kaka kaka Ada No Admin nya camp ground ini kah?
5,setahun lalu,"Kolam renang dengan air dingin, senyum"
5,Diedit 2 tahun lalu,Wisata bagus Parkirnya luas dan mudah.  Satu jalur ke bukit klangon Jangan lupa mampir ya.
5,2 tahun lalu,Bagus sekali.. sayang pas ke situ cuaca kurang mendukung... hawanya dingin banget
