Rating,Waktu,Teks_Mentah
5,6 tahun lalu,"Ini jarang bgt didatengin orang kalo ke dieng , lebih sejuk dan seger disekitar sini dripada di pusatnya dieng . Cobain deh"
5,6 tahun lalu,Pemandangan
5,6 tahun lalu,Dari sini saya mulai suka menjelajahi alam
5,6 tahun lalu,Cocok buat nenangin pikiran
5,6 tahun lalu,Camping area pilih yang paling atas sendiri biar bisa liat pemandangan telaganya
5,6 tahun lalu,Tempat yang sangat sejuk dan dingin..asri dan sepi.. Enak untuk camping rame2..
5,6 tahun lalu,ranu kumbolo nya Jawa tengah
1,6 tahun lalu,"Bintang 1 untuk akses jalan yang buruk,pengelolaan yang kurang..kalo buat pemandangan warbyasah..😂😂😂😂😂 butuh perjuangan untuk sampai sini. …"
5,6 tahun lalu,Dingin banget
5,6 tahun lalu,Telaga terbaik untuk camping. Tempatnya aman dan motor bisa masuk tetapi perlu perjuangan ekstra sampai sini mengingat jalannya rusak berat. Mobil tidak disarankan naik hingga atas kecuali mobil bertenaga besar. Tidak ada biaya retribusi. Cuaca cukup dingin sehingga perlu jaket hangat.
5,6 tahun lalu,"Trmpatnya bagus,sayangnya disekitar danau banyak sampah"
3,6 tahun lalu,Mantab
4,7 tahun lalu,"Telaga Dringo, salah satu tempat wisata di dieng (wisata B) masuknya dari kawah candradimuka tapi lebih keatas lagi, disarankan menggunakan kendaraan dengan groundclearence tinggi, lebih baik lagi menggunakan 4wd, karena tidak bisa berlama lama, jadi foto dari kejauhan saja #arw_journey #localguides #googlemaps"
5,7 tahun lalu,Sedringu luar biasa
5,7 tahun lalu,Istimewa utk melepas penat
4,7 tahun lalu,"Mantap,asri"
5,7 tahun lalu,Pemandangan alam yang menakjubkan...sebagai dieng zona 2....di kawasan ini kita bisa juga mengadakan kegiatan camp...tapi tidak di area telaga karena masuk cagar Alam ....untuk area camp ada tempatnya sendiri yaitu di lahan perhutani.....datang dan rasakan sensasi SISI LAIN WISATA DIENG
4,7 tahun lalu,Nice view. Cocok buat refreshing
5,7 tahun lalu,"Akses lokasi buruk, spot foto bagus,"
5,7 tahun lalu,"Tempat paling epic se-antero Batang.. terdapat sebuah danau berukuran sedang, sabana, perbukitan.. cocok untuk hiking camp bareng.. recommended"
5,7 tahun lalu,Ada yang mau sudi jawab nggak? Kalo mau kesitu start dari comal terus ke arah mana ya?
5,7 tahun lalu,"Salah satu surga yg tersembunyi di Dataran Tinggi Dieng, lokasinya tidak jauh dari Sumur Jalatunda dan Kawah Candradimuka. Tapi jalan menuju ke sini agak rusak, jadi yg agak susah kalau pakai motor bebek/matik. Kalo mobil jg disarankan …"
4,Diedit 7 tahun lalu,"tempat ini memiliki pemandangan alam yang indah, di puncak kita bisa melihat sunset, jalur pendakiannya aman 😊😊 …"
4,7 tahun lalu,"Recommended sekali , tmpt jauh sih"
3,7 tahun lalu,Danau Warna
5,7 tahun lalu,Ada edelweiss di sini lhooo
5,Diedit 7 tahun lalu,"Saya ke sini Augustus 2018 waktu musim kemarau. Rumputnya kering dan cokelat, air telaga cenderung lebih sedikit. Akses dari dieng masih seperti dulu dan belum diaspal, melalui kawah Candradimuka. Jadi kami melewati pos retribusi kawah itu dulu. Kebetulan kawah sedang cantik cantiknya, dan area sudah mulai ditata.  Jadi dari parkir kendaraan telaga dringo, ada retribusi lagi. Anda harus berjalan turun melewati jalan setapak dengan pemandangan vegetasi di sekitar telaga yang lumayan beragam. Sesekali akan nampak telaga dari kejauhan. Sampainya di telaga, banyak spot foto karena area masih belum begitu terjamah.  Jangan lupa bawa turun sampahmu."
5,7 tahun lalu,Suka sekali
5,7 tahun lalu,Pemandangan indah dengan suasana yang luar biasa.
5,7 tahun lalu,Tempat yg tak kalah indah nya sama Ranu kumbolo...bahkan bisa d bilang inilah Ranu kumbolo nya Batang. Anda bisa melihat Sunrise atw pun Sunset langsung dr Telaga Sidringo ini. Buat kalian yg Hobby ngCamp... ada camp ground nya jg dsni.
2,7 tahun lalu,"Sangat di sayangkan jauh jauh dari Jakarta naik motor namun jalanannya sangat tidak Layak ,kayaknya kalau mau kesini lagi Wajib Pakai Motor Trail deh, padahal view dari Atas nya Bagus & sempet ngecamp 1 malam"
5,7 tahun lalu,Indah
4,7 tahun lalu,"Tingginya sekitar 2.222mdpl, tracking standard dan tanahnya agak licin serta terjal. Biasanya ada area parkir yg dijaga warga sekitar sebelum kita mendaki ke atas. Disekitarnya belum banyak warga yg berjualan jadi pastikan sudah persiapan …"
5,7 tahun lalu,"Telaga Dringo Banjarnegara indah sekali, #DiengBanjarnegara"
5,7 tahun lalu,"Tempatnya masih alami,,,tpi buat teman-teman yang mau kesini hendaklah membawa kendaraan bermotor yg sehat,,dicek dulu rem,ban,lampu juga mesin sehat,,kalo mau lebih seru lewat banjarnegara-karangkobar-wanayasa-batur-dieng,,dan bagi yg camping bawalah sampah biar gak kotor,,"
5,7 tahun lalu,"Nama Telaga Dringo atau Telaga Sidringo  Telaga indah di Banjarnegara ini bisa dikatakan sudah mulai ramai pengunjung (kadang ramai banget malah😁).Telaga Dringo disebut-sebut sebagai telaga tertinggi dan terindah se-Jawa Tengah. Berada di ketinggian 2.222 mdpl, Telaga Dringo menyuguhkan pemandangan alam yang sangat indah, asri, bebas polusi, dan tenang.  Telaga Dringo terbentuk akibat letusan Gunung Sinila pada tahun 1786. Pada saat letusan, Gunung Sinila hancur dan menyisakan cekungan besar berupa kawah mati. Lama kelamaan terisi oleh air hujan dan mata air yang mucul di sekitar telaga. Dringo sendiri adalah tumbuhan yang banyak tumbuh secara alami di dekat telaga yang kemudian menjadi asal-usul nama Telaga Dringo.  Walaupun aksesnya cukup sulit, Anda tidak perlu khawatir. Anda bisa menyewa guide lokal yang bisa memandu Anda untuk mencapai Telaga Dringo. Selain itu, Anda sebaiknya juga menyewa kendaraan karena tidak ada kendaraan untuk menuju Telaga Dringo, kecuali ojek. Akan lebih baik lagi Anda sekalian menyewa supir/driver yang handal untuk menyetir di jalanan yang jelek."
4,7 tahun lalu,Sering rame. Apa lagi waktu antri foto. Pemandangan bagus
5,7 tahun lalu,"Penuh dengan perjuangan tapi tak mengecewakan, sungguh indah ciptaan Tuhan."
4,7 tahun lalu,Sangat indah butuh perjuangan
3,7 tahun lalu,"akses ke tempat ini sungguh wow, jalannya masih batu ditata, bila kesibi bawa motor jangan pas musim hujan jalannya licin, dah siapkan kondisi motor yg prima, cek kampas rem"
4,7 tahun lalu,Alamnya masih asri banget..... Indah banget pemandangannya....
5,7 tahun lalu,Buagus luarbiasa
4,7 tahun lalu,Asik tempatnya cocok untuk camping
5,7 tahun lalu,-ku
4,7 tahun lalu,"Merujuk dari foto2 yg beredar,, kayaknya bagus,, itu satu arah dari sumur jalatunda,, saya coba ke sana, tp sayang,, jalannya rusak pluss mendung akhirnya putar balik dan belum kesampaian lihat telaga dringo secara langsung"
5,Diedit 7 tahun lalu,Tempat yg indah dan masih asri
5,7 tahun lalu,"Entah ini milik Batang atau Banjarnegara, telaga ini perlu dijaga kelestariannya. Saat saya ke sana saya mengumpulkan banyak sampah di tempat-tempat tersembunyi. Mulai dari sampah makanan, minuman, sampai sampah-sampah dengan tanda kutip. …"
5,Diedit 7 tahun lalu,Tempat terbaik dari semua tempat yang pernah saya kunjungi 👍😻😻😻 …
4,7 tahun lalu,Ayo coba camping atau sekedar menikmati indahnya telaga di atas pegunungan dieng ini . Kalian akan merasakan sensasinya naik ke telaga Dringo dari gapura desa pekasiran sampai ke area camp di sekitar telaga dringo .
5,7 tahun lalu,Sejuk nyaman dan indah
4,7 tahun lalu,"Pemandanganya bagus, air danaunya juga jernih. Sayangnya akses jalan belum di aspal."
5,7 tahun lalu,"Jalannya parah, tapi itu semua akan terbalas sama ke indahannya"
5,7 tahun lalu,"Harua kesini, ini ranukumbolonya dieng"
5,7 tahun lalu,Pemandangannya indah sekali. Gak rugi capek2 menyusuri jalanan berbatu :D
5,7 tahun lalu,Mantab bozzzz buat pendakian pemula
4,7 tahun lalu,"Asri, jalur kurang memadai, camp ground ada, bisa untuk memancing,"
5,7 tahun lalu,Kalo view gini kaya bukan di indonesia
5,7 tahun lalu,"Nyaman buat santai, udaranya suegerr"
4,7 tahun lalu,Lumayan lah
4,7 tahun lalu,"Usahain ke dringo jangan pas musim ujan, kalau dari luar kota yg jaraknya 3-4 jam ke daerah sini. Mending dari pagi deh. Jalannya pas udah deket bener-bener jelek. Tapi itulah perjuangan untuk mencapai surga"
4,7 tahun lalu,Trims google
5,7 tahun lalu,Tempat asik untuk camp
4,Diedit 7 tahun lalu,Indah pokoknya pemandangan disini
5,7 tahun lalu,Tempat wisata alam yg yang sangat indah buat camp di daerah perbatasan Kabupaten Batang dan Banjarnegara
5,7 tahun lalu,Pemandangannya luar biasa....
5,7 tahun lalu,Indahnya.....
5,7 tahun lalu,"Sangat indah, kesini pernah lewat jalur batang maupin dieng dan jalannya sama sama rusak. Terkahir kesini pas setelah lebaran belum diperbaiki. Padtika  kendaraan dalam kondisi prima ya. Semoga mendapat perhatian lebih mengingat potensinya yg sangat bagus dan tidak kalah dengan wisata sekitarnya. Udaranya segar bgt, sering disebut kembarannya ranu kumbolo."
4,7 tahun lalu,Nyaman untuk refreshing keluarga dan piknik
5,7 tahun lalu,Banyak orang menyebutnya Ranukumbolo Jawa Tengah.  Berada di Pekasiran Batur Banjarnegara. Tempat ini sangat nyaman untuk …
4,8 tahun lalu,"Kalau maen kesini, jangan lupa sampahnya bawa pulang... biar lingkungannya tetep asri"
5,8 tahun lalu,sukak banget pokoknya sukak
3,8 tahun lalu,Apa adanya tanpa edit photo pencahayaan saturation.
5,8 tahun lalu,Sudah tidal bisa camping disini
5,8 tahun lalu,Dingiin😁😀 …
5,8 tahun lalu,keren tenpatnya. mirip ranu kumbolo
3,8 tahun lalu,"Update 17 Agustus 2017: Sudah dilarang kemping di depan telaga, jalan masuk sangat terjal dan berbatu, kalau masih nekat maka kamu akan diusir dari camp site walaupun sudah malam! tidak disarankan untuk membawa motor matic kesini."
5,8 tahun lalu,"Nice View... Sangat Indah... Kalo ke Dieng, harus kesini... Walau jalan kesana memang masih bebatuan, belum diaspal. Saya kesana Agustus 2016"
4,8 tahun lalu,Tempat yg pas buat camp. Karna tempatnya tidak terlalu jauh dari lalu lintas desa. Dan pas buat yg suka mancing.
5,8 tahun lalu,Tiap Telaga di pegunungan Dieng aselinya adalah kawah gunung api....zewaktu waktu bisa meledak dan mengelluarkan gas betacun....
5,8 tahun lalu,tempat yang bagus dan sejuk
5,8 tahun lalu,Oke.
5,8 tahun lalu,Batang biutiful jos kota kelahiran q..
4,8 tahun lalu,Amazing!! Wisata alam yg menyuguhkan landscap yg mempesona.. tp bg pengunjung ttp harus berhati hati terutama pada gas belerang mahupun gas karbon sbb kwasan itu merupakan daerah gunung berapi aktif
5,8 tahun lalu,Ini keren gaes
5,8 tahun lalu,"Sunsetnya keren, Kalo malem dingin, kalo pagi embun, siangnya cantik duhh cuman sayang bnyak yg camp tp buang sampah sembarangan"
4,8 tahun lalu,Tempatnya masih bersih banget
3,8 tahun lalu,Di sini pagi itu dingin..
5,8 tahun lalu,pengen maning
5,8 tahun lalu,Tempat yang keren 👍 …
5,8 tahun lalu,Tags.... spot mancing tambra
4,9 tahun lalu,Danau Dringo merupakan kawah gunung api yang terisi air. Pemandangan di danau ini mengagumkan. Alam nya masih alami. Biasa untuk camping para pecinta alam.
4,9 tahun lalu,tempat yang bagus
5,9 tahun lalu,Mantapp pokok e
