Rating,Waktu,Teks_Mentah
5,9 bulan lalu,Cocok buat orang yg males repot tapi pengin camping. Udah di sediain paketan tenda dll jadi tinggal dateng aja. Ada listrik dari jam 6 malem sampe 6 pagi. View sunrise dan sunset nya dapet. Jangan kesini pas weekend dan musim hujan (becek)
5,9 bulan lalu,"Pantai nya bagus,, bisa lihat dari ketinggian,, ada tempat camping,, bahkan ada tempat pelelangan ikan nya juga,, Harga penginapan nya lumayan terjangkau,,"
3,Diedit 9 bulan lalu,"Ngecamp disini yang di dapet (pengalaman saya) Kelebihan: 1. Pengalaman yang berbeda 2. Area camp yang luas (area camp, bukan area tenda) 3. Parkir motor dan mobil yang ekstra luas 4. Ramai banyak orang (cocok buat yang takut sepi) 5. Ada colokan listrik (tapi tidak di semua titik tenda, saran saya silahkan survey dulu) 6. One Stop Ticket, silakan jelajahi sekuat kakimu. 7. Pemandangan yang instragamable biarpun HPmu cuma Nokia 6600  Kekurangan: 1. Jalan yang bervariasi, tanjakan dan turunan curam sampai parkiran atas( mobil atau motormu harus kuat dan sehat, supra bapak masih kuat lah) 2. Toiletnya didekat parkiran, kamu yang pesan tenda jauh dari parkiran jangan nunggu kebelet kalo ga mau ngompol. 3. Area tenda berhimpitan terutama di tanah terasering, buat masang vestibul aja susah apalagi masang flyshet. 4. Tidak free air bersih, pilpis, mandi, air buat masak, nyuci perkakas mesti  ngangsu air kran di kamar mandi dan itu mesti bayar (artinya camping disini airnya mahal gaess) 5. Jangan harap bisa menyepi disini, kebanyakan pengunjungnya pada berisik , kurang toleran sama tenda tetangga (ngomongnya keras, nyanyi nyanyi, musikan), pengelola mestinya meronda pengunjung yang masih berisik di jam 22.00 WIB keatas"
1,10 bulan lalu,"⚠️⚠️⚠️Udah kamar mandinya JAUH, BAYARNYA MAHAL, fasilitas kamar mandinya MASIH JELEK DAN GAK AMAN, LAGI MANDI DIINTIP⚠️⚠️⚠️ HATI-HATI‼️‼️‼️KALAU YANG MAU KESINI NANTI ADA YANG NGINTIP⚠️⚠️⚠️‼️‼️‼️"
5,10 bulan lalu,🥰 …
3,11 bulan lalu,"Lokasi udah bagus tp pengaturan tenda dan fasilitasnya kurang. Tendanya terlalu rapat,jd kalo tetangga sebelah ngobrol kedengeran banget.ganggu sekali kalo waktunya tidur tp masih pada ngobrol.paling ga ada jarak sekitar 3meter antar tenda lah.trus untuk depan tendanya ga dikasih tangga atau undakan batu gitu,kalo musim ujan bisa kepleset dan kesungkur kalo ga ati2. Trus bagusnya untuk tenda alasnya dipakein papan dulu agar tenda ga langsung ke tanah.karna udh pake alas terpal pun masih rembes dan lembab.lalu utk fasilitas toilet dan air,ditempat lain biasanya camping ground itu sudah termasuk fasilitas toilet free 24 jam. Jd kita ga bolak balik bayar tiap ke toilet,dan ga ada tempat khusus utk mencuci peralatan makan atau buah/sayur yg kita bawa sendiri. Semoga bisa memperbaiki fasilitasnya agar lebih baik lagi,soalnya utk lokasi dan kebersihan udah bagus. | mksh saran masukannya kak,"
5,setahun lalu,Cukup tuk melepas penat | mksh kak
5,setahun lalu,"pelayanan ⭐⭐⭐⭐, untuk bus medium bisa sampek lokasi, kalau sopir nggak berani, panitia tinggal telfon pihak pengelola, insyaallah akan di bantu sampei pulang lagi👍👍👍👍👍 …"
5,setahun lalu,"pelayanan ⭐⭐⭐⭐, untuk bus medium bisa sampek lokasi, kalau sopir nggak berani, panitia tinggal telfon pihak pengelola, insyaallah akan di bantu sampei pulang lagi👍👍👍👍👍"
5,setahun lalu,"Bolehkah jika saya membawa tenda sendiri | Boleh sekali kaka, Satu tenda 10rb buat area camp nya, tiket wisata umum 22.500 per orang, parkir kendaraan gratis"
2,setahun lalu,"Camping ground view bagus joss. Sayang toilet, KM & air tidak ada di area camping, hanya tersedia di fasilitas bersama/wisata & berbayar. … | Terimakasih untuk saran dan kritiknya yg sangat bagus ini kak memang untuk fasilitas Kamar mandi yang gratis kita belum punya, untuk sementara memakai kamar mandi umum  maka dari itu dari area camp dan jasa sewa alat campnya masih murah meriah..."
1,setahun lalu,Malam terburuk di Indonesia | kenapa kak? apa ada sesuatu yg kurang pas dalam pelayanan kami atau gemana?
2,setahun lalu,"Camping ground view bagus joss. Sayang toilet, KM & air tidak ada di area camping, hanya tersedia di fasilitas bersama/wisata & berbayar.  Pdhl mayoritas camping ground sdh termasuk KM & air. Mohon dibenahi demi kenyamanan pengunjung.  Matur suwum | Terimakasih untuk saran dan kritiknya yg sangat bagus ini kak memang untuk fasilitas Kamar mandi yang gratis kita belum punya, untuk sementara memakai kamar mandi umum  maka dari itu dari area camp dan jasa sewa alat campnya masih murah meriah..."
5,setahun lalu,Mantap
5,setahun lalu,"Tempatnta nyaman, kesana waktu bulan purnama dan vibesnya bener2 bikin kita hanyut... 14 tahun pernikahan 22 tahun sejak kita pertama bersama... Terlalu banyak hal yg membuat kita selalu mengucap hamdallah termasuk moment kali ini... Tx menganti untuk  kesekian kali moment terindah dlm hidup kami..."
5,setahun lalu,"Tempat camp bagus , nyaman , aman, cuman ga kebagian aliran listrik ,tenda dan stop kontak jauh ... | yg tersedia di area camp itu umum kak, jika mau sampe ke tenda memang harus bawa rol kabel sendiri atau sewa kak"
4,setahun lalu,"Bagus,cuma kurang pengelolaan sampahnya"
5,setahun lalu,"Pantai Menganti di Kebumen, Jawa Tengah, benar-benar merupakan surga tersembunyi yang wajib dikunjungi. Pemandangan laut yang menakjubkan dengan gradasi warna biru dan hijau, pasir putih yang lembut, serta tebing karang yang menjulang …"
4,setahun lalu,"saran pemilihan tempat tenda dipinggir, karena di area tengah tepat aliran angin, jika malam tenda seperti mau terbang. kurang cocok untuk camp keluarga yg punya anak balita karena tdk ada area bermain dan terlalu curam"
5,setahun lalu,"Pantai Menganti di Kebumen, Jawa Tengah, benar-benar merupakan surga tersembunyi yang wajib dikunjungi. Pemandangan laut yang menakjubkan dengan gradasi warna biru dan hijau, pasir putih yang lembut, serta tebing karang yang menjulang tinggi membuat pantai ini begitu istimewa. Suasana yang tenang dan damai menambah kenyamanan bagi para pengunjung.  Pantai ini juga menawarkan berbagai aktivitas menarik seperti berenang, snorkeling, dan memancing. Dengan fasilitas yang memadai, termasuk penginapan dan warung makan, Pantai Menganti menyediakan pengalaman liburan yang tak terlupakan. Meskipun aksesnya cukup menantang, semua usaha terbayar dengan keindahan alam yang menakjubkan.  Bagi siapa saja yang mencari destinasi wisata pantai yang indah dan tenang, Pantai Menganti adalah pilihan yang sempurna!"
4,setahun lalu,"Camping dekat pantai, sepadan untuk dicoba dengan suasana alam yang asri"
5,setahun lalu,"Viewnya bagus ,rame diakhir pekan, angin kencang tp dalam tenda hangat,  klo saya ga bs tidur berisik suara angin kena tenda, klo mau tidur nyenyak sekedar menikmati sunset apa sunrise ya di cottage, akses jalan sdh bagus klo siang ada suttle gratis dr terminal ke camping ground, klo malem mobil bsa langsung masuk. Bagus"
5,setahun lalu,"Saran saya untuk yg bawa tenda sendiri, bongkar tenda Jam 6 pagi aja sebelum matahari naik. Kalau udah Jam 8 ke atas panasnya terik banget, sampe baju basah kuyup karena kesiangan bongkar tenda hahaha. Tapi viewnya juara! Tiket masuk pantai 20rb, tiket camp bawa tenda sendiri cmn 10rb. Warung 24jam kalau weekend. Toilet, mushalla, fasilitas lengkap pokoknya!"
5,Diedit setahun lalu,Pemandangannya luar biasa indah! Tapi sayang pas camping disitu malemnya ada badai jadi agak ngeri karena ombaknya juga lumayan keras. Secara keseluruhan sangat worth it untuk camping.
4,setahun lalu,Salah satu fasilitas Camping Ground yg ada di Kawasan Wisata Pantai Menganti. Lokasinya sangat indah dgn pemandangan laut lepas dan perbukitan.
5,setahun lalu,Lihat pemandangan paling bagus disini
3,setahun lalu,Tidak terkendali
5,setahun lalu,Sunrise yang terbaik sunset yang menawan⭐
5,setahun lalu,Tempany bagus bangettt cantikkk ga nyesel ke sana
5,Diedit setahun lalu,Alternatif camping tanpa hawa dingin ya kepantai 🔥😍 …
5,setahun lalu,Tenda yng tersedia banyak. Viewnya ga ngecewain.
5,setahun lalu,"tempatnya bagus, cocok untuk me time juga ngabisin waktu disini. bisa juga bawa keluarga lebih seru lagiii ngabisin waktu bareng bareng. btw, view nya bgusss bgt dsini:)"
5,setahun lalu,Nyaman bgt tempatnya Fasilitasnya bersih bapak-bapaknya ramah bgt View nya jgn ditanya udh pasti buagusss bgt sunrise sama sunsetnya
4,setahun lalu,"So nice, sekarang udah banyak berubah karena pembangunan. Jalanan juga makin bagus kesini meskipun naik turun. Tetap hati2 karena jalannya berkelok2. Untuk lahan camping ground harus cepet2an karena bentuknya menurun ke bawah. But viewnya i love it 🫶🏻 …"
5,setahun lalu,Tempat camping dengan pemandangan sunset Yang Indah.
2,setahun lalu,Management booking tenda buruk. Asal terima DP tapi tidak memastikan jumlah tenda yg ada. Sudah dateng dari jam setengah 5 sore baru dapet tenda jam 11 malem -_- Semoga segera diperbaiki
5,setahun lalu,"Tempat camping tepi laut di atas ketinggian bukit dan tebing, perlu di tingkatkan lagi akses jalan nya, karena ada beberapa titik rusak."
5,setahun lalu,"Camping ground recomended, area camping luas, parkir cukup, spot foto banyak dan cantik2. Sewa tenda dan cooking set tersedia. Musola dan toilet tersedia. Warung makan banyak. Jalan menuju lokasi harus dg kendaraan yg sehat utk naik turun."
5,setahun lalu,harga murah untuk pemandangan laut yang indah
5,setahun lalu,"Sungguh tempat bercamping yang luar biasa indah dan nyaman serta aman...dengan harga sewa tenda yang murah mendapatkan view alam yang mahal berupa pemandangan laut dan pemandangan alam pantai,ombak laut dan batu karang sungguh sangat indah.. bercamping disini sangat mudah,sewa tenda murah dan tinggal tempati,ada listrik,wc dan kamar mandi, tempat sholat,warung makanan 24 jam...dan tempat spot photo lainnya yang gratis tinggal melangkah dari area camping ground...para pengurus camping ground pun sangat respect dan aktif dalam mengelola camping ground pantai Menganti..saya berkomunikasi dgn pihak camping ground lewat wa dan mereka sangat respek dan aktif dalam berkomunikasi serta sangat membantu dalam informasi yang saya perlukan untuk menyewa tenda di camping ground pantai Menganti.. terutama mas Kris yang saat itu berkomunikasi dgn saya walaupun belum kenal sebelumnya dan waktu saya kesana pun gak sempat bertemu dengan beliau.. terimakasih banyak untuk semua pengurus camping ground pantai Menganti.. semoga camping ground pantai Menganti semakin wahhh...dan puji dan syukur kehadirat Allah SWT atas keindahan alam pantai Menganti... buat yang cari camping ground untuk mengejar Sunrise, camping ground pantai Menganti sangat rekomen... Love you pantai Menganti... Love you camping ground pantai Menganti Kebumen Jawa Tengah.."
5,2 tahun lalu,"100/10 buat pemandangan di campinh ground ini. Seru banget untuk healing menikmati sun rise dannn kalo malem bintangnya cantik banget ga boong, cocok banget buat semuanya! Love <3 … | mksh kak"
5,2 tahun lalu,Itu bagus.
5,2 tahun lalu,Camping di atas bukit dengan pemandangan lautan
5,2 tahun lalu,"Pantai Menganti ini sangat indah,, pemandangan nya juga msih asri di sana juga menyediakan tenda untuk menginap,dan di sana juga terdapat penginapan yg indah,perahu yg bersender siap mengantar anda berkeliling di pinggir pantai dan masih bnyak lgi..."
5,2 tahun lalu,"Lokasi view ny mantap, nyaman bersih rekomendasi buat piknik pokoknya"
5,2 tahun lalu,Sangat asikk
5,2 tahun lalu,"100/10 buat pemandangan di campinh ground ini. Seru banget untuk healing menikmati sun rise dannn kalo malem bintangnya cantik banget ga boong, cocok banget buat semuanya! Love <3  Cantik banget lautnya, adem liat ombaknya dan dari jam 4.30 matahari udah ngintip2 pokonya best!  Tapi gerah | mksh kak"
4,2 tahun lalu,Pengalaman seru bareng keluarga..
5,2 tahun lalu,"Tempat yang sangat wajib dikunjungi saat lagi dikebumen, view nya bagus"
5,2 tahun lalu,Best lah pokoknya🤟 …
5,2 tahun lalu,nagih bangettttt.. bulan depan gasskeunn lagii
5,2 tahun lalu,Mantap
5,2 tahun lalu,mksh nggih kunjungannya
5,2 tahun lalu,Tidak ribet bawa tenda langsung Dateng sewa | mksh kak
5,2 tahun lalu,mksh kak
5,2 tahun lalu,"Wajibbb dicoba sih ini, pelayanannya bagus, ramah. Pokoknya memuaskan sih."
4,2 tahun lalu,"Engga nyesel sih sewa camping dimenganti karna ramah ramah banget penjaganya,cuma kesel banget soalnya mau tidur engga bisa karna sebelah tenda persis itu bener bener teriak teriak di pas samping tenda dan arahnya itu ke tenda aku,bener … | mksh kunjungannya kak"
5,2 tahun lalu,Joss | mksh kak
5,2 tahun lalu,"Suasana nya enak, cocok buat nge camp🤗 … | mksh kak"
4,2 tahun lalu,Bagus | mksh
5,2 tahun lalu,ditunggu kunjungannya kembali kak
5,2 tahun lalu,Tempatnya bersih nyaman aman pokoke mantap | mksh kak
5,2 tahun lalu,View nya bikin nagih pengen ke situ lagi .. Camp nya juga 👍👍👍✨✨✨ …
5,2 tahun lalu,"camping ground yang terbilang terjangkau dengan view yang memanjakan mata, cocok untuk yang cari penginapan bernuansa alam | mksh kunjungannya kak"
5,2 tahun lalu,mksh
4,2 tahun lalu,"Engga nyesel sih sewa camping dimenganti karna ramah ramah banget penjaganya,cuma kesel banget soalnya mau tidur engga bisa karna sebelah tenda persis itu bener bener teriak teriak di pas samping tenda dan arahnya itu ke tenda aku,bener bener bikin telinga sakit banget  juga gesek gesekin tenda norak banget mereka ya  Tapi untuk segi tempat wajib banget sih kesini nikmati pemandangan indah | mksh kunjungannya kak"
5,2 tahun lalu,Recommend untuk yang mau ngecamp denga budget minim | mksh kak
5,2 tahun lalu,"Keren, bisa liat lngsung samudra Hindia | mksh kak"
5,2 tahun lalu,"Tempat yang cocok buat ngecamp, viewnya cakep. Bisa explore sekitar Menganti pakai shuttle gratis. | mksh kak, semoga berkesan"
5,2 tahun lalu,"Sebuah pantai karang yang indah dan bersih. Terdapat tempat camping dan gubuk² kecil bagi pengunjung untuk beristirahat (di banner kecil, harga sewa pergubuk sekitar 10rb). Tempat tertata rapih dan disediakan beberapa spot foto.  Aku suka menganti karena pantainya cukup bikin tenang. Di sini juga bisa banget untuk camping. | mksh kunjungannya kak, semoga berkesan"
4,2 tahun lalu,"utk jalannya  wadidaw sekali, utk kualitas penyewaan tendanya bagusss mas masnya ramah dan cekatan satset | mksh kak"
5,2 tahun lalu,"Gak nyesel deh berkunjung ke menganti beach.🥰🥰 Apalagi ajak  keluarga tercinta untuk camping ,suasanya sangat indah ,wajibb cobaa in dehh 🥰🥰🥰 … | mksh, ditunggu kunjungannya kembali kak"
4,2 tahun lalu,"tempat camping pemandangan lautan lepas,mungkin pagar pembatas harus dibenahi karena terlalu berbahaya bagi pengunjung"
5,2 tahun lalu,Tempatnya enk
5,2 tahun lalu,"Yang bosan ke pantai cuma gitu gitu aja, ku saranin aktivitas camping di Pantai Menganti, waaa seru banget fasilitas lengkap pelayanan baik, satu lagi yang membedakan Cuaca disini ENAKKK banget, ga terlalu panas dan dingin, cuma anginnya aja yang agak kenceng... Aku kesini bulan Juli dan cuacanya pas sih. Dijamin jadi pengalaman yang menyenangkan."
5,2 tahun lalu,"Pemandangannya sangat epiccc, dan dapat teman baruu.. tidak mengecewakan pokoknyaa"
5,2 tahun lalu,"Admin responya cepet, baik, dateng udah siap tinggal masukin barang bawaan dalam tenda. Liburan di camping ground pantai menganti pemandangannya bagus banget ga nyesel sama sekali perjalanan jauh jadi pengen balik lagi"
5,2 tahun lalu,Wajib dateng lagi sihh ⭐⭐⭐⭐⭐
5,2 tahun lalu,Ayo Camping di Menganti Pelayanan bagus tempat aman nyaman dan view nya sangat luar biasa Saran utk pengelola mungkin bsa ditmbahkan
5,2 tahun lalu,"Recomend tempat untuk ngecamp di kawasan pantai menganti, tenda yang bagus dan crew tenda ramah-ramah 👍 …"
5,2 tahun lalu,bagus banget viewnyaa cocok buat kumpul sama temen dan keluarga next bakal ksni lagi thank u❤️
5,2 tahun lalu,"Buagus polll tempatnya. Kebersihan lumayan terjaga, strategis, penjaga warungnya ramah², sumber informasinya jg sesuai, maturnuwun lo mas kris hehe. Dah pokonya yg mau ngecamp view pantai lgsg gas camping ground Menganti saja gaesss❤️❤️❤️❤️❤️"
5,2 tahun lalu,"pelayanan memuaskan tersedia semua kebutuhan , penyedia juga ramah"
5,2 tahun lalu,"Kenangan yg tidak akan pernah terlupakan , Kerenn 🥳 20-21 Mei 2023 …"
5,2 tahun lalu,"View nya indah, tinggal ditambahkan colokan setiap camp, mantapp"
5,2 tahun lalu,Recommended banget buat yang ingin hilangin stress disini tempat nya indah dan pemandangan yang keren
4,2 tahun lalu,Di banding dengan campground dan temapy wisata yang lain ini sangat recomemded banget Selaim viewnya bagus terlebij HTM yang murah dan Fasilitas yang lengkap serta makanan yang dijual dengan harga normal
5,2 tahun lalu,Pokoke mantappppp
5,2 tahun lalu,"Tempatnya enak bgtt., seger"
4,2 tahun lalu,pemandangan bagus
5,2 tahun lalu,"MasyaaAllah, klo yg mau healing dengan suasana tenang, sejukk, camp di menganti solusinyaa.. walopun toilet agak jauh dan jalan lumayan licin, serta ke rempongan camp bersama ibukibukk ini si seruuu bgt MasyaaAllah.. recommended lah, bintang 5 pokoknyaa!:)"
5,2 tahun lalu,"buat yg pngn camping tanpa ribet plis ini cocok bgttt, peralatan udh lengkap semua tinggal brgkt, ngcamp nikmatin view menganti yg luar biasaa ✨😍 …"
5,2 tahun lalu,Camping seru. Asik. Fasilitas area oke. Saran. Kalau bisa ada sewa tenda kapasitas 2 kali ya? Buat saya yg suka camping sendiri. Kalo sewa tenda kapasitas 4 kebesaran.hehe overall. Goood. Pemudane mantap2 ramahnya. 👌 …
5,2 tahun lalu,Milikmu
5,2 tahun lalu,"Tempat terbaik untuk healing,, tempatnya bersih , makanannya enak2 harga standar, meskipun di tempat wisata tergolong murah,,"
5,2 tahun lalu,"Tempatnya indah banget, fasilitas campnya komplit bintang 5. Tp jalanya perlu diperbaiki dari mulai suwuk naik sampai mengantinya. Sayang sekali wisata sebagus ini tp jalannya lubang dimana mana."
5,2 tahun lalu,Tempat yg bagus untuk camp bersama sahabat menikmati matahari muncul dari peraduan nya dengan secangkir kopi  Pelayanan sewa tenda yg memadai
5,2 tahun lalu,"Walaupun jalannya mendaki gunung lewati lembah,, tapi puas dan terbayar dengan pemandangannya,,"
5,2 tahun lalu,Baik
5,2 tahun lalu,Pertama kali ngecamp disini.. Tak kira suasananya horor ternyata ga juga.. apalagi ada lampu penerangan + colokan listrik.. viewnya bagus banget.. kemaren ngecamp disini bayar 250rb buat 2 tenda dan 1 kompor..  toiletnya ada tp agak jauh.. hati2 kalo ujan jalannya licin soalnya masih tanah liat.. wktu ngecamp disini malemnya ujan.. lumayan ngeri banyak petir juga.. tapi alhamdulillah aman .. kesimpulannya sih recomended...
5,2 tahun lalu,"Berkesan bisa nge camp. dsni, tempatnya bersih, nyaman, hening, pkonya bisa menghempaskan semuanya"
4,2 tahun lalu,Pokoknya menyenangkan
5,2 tahun lalu,Bagus banget si. Fasilitas juga lengkap pokoke pas bngt buat yg suka ngecamp dapet view sunrise bagus pol
5,2 tahun lalu,Info kontak yang bisa dihubungi mana ya?
1,2 tahun lalu,Wisata elit jalan sulit
5,2 tahun lalu,"Lokasi strategis ,untuk parkir kendaraan juga terasa nyaman,karena disamping basecamp"
5,2 tahun lalu,Asyeek bangettttt
5,2 tahun lalu,"Salah satu tempat wisata dan healing yang recommended buat kalian yang ingin berlibur dengan memperoleh spot foto dan pemandangan yang indah  Terdapat camping area yang cukup luas dan mampu menampung puluhan tenda. Tenda bisa membawa sendiri atau bisa juga menyewa di sini dengan harga mulai dari 100 ribu dengan fasilitas parkir gratis, tenda, charger, matras  Pokoknya buat kalian yang ingin berlibur tempat ini sih recomended banget"
