Rating,Waktu,Teks_Mentah
4,setahun lalu,Ulasan   pantai wohkudu 1. Pantai yg  bersih..pasir putih.. tidak terlalu luas..serasa pantai pribadi  terlebih jika  kesini saat weekday. Tipikal spt  pantai² di gunkid lainya..semacam teluk kecil yang diapit  bukit karang. Jika pas  surut  bisa  melihat ikan² di sela² bebatuan.. 2. Fasilitas pendukung : ada warung yg  buka  tiap hari  sampe  sore. Toilet berbayar   mulai 3rb - max 5rb  jika mandi. 3. Ada mas²yg buka jasa foto berbayar 4. Jgn ngareb melihat sunset & sunrise  krn  menghdap ke selatan.. (  silahkan ke pantai kesirat di sebelah barat  pantai ini ) 5. Jalan kaki dari parkiran ke pantai kurang lebih 15 menitan  jika  ga banyak ngeluh 😅 6. Sinyal provider ga bisa didapat di pantai ini.. kecuali pake starl*nk 7. 8.
5,setahun lalu,tempat santai keren exsotis
1,setahun lalu,Pantai udh bagus tpi tukang foto nya ngk jujur udh bayar tpi file ngga dikirim minimal kalau kerja cari uang yang barokah dong
4,setahun lalu,"Akses dari parkiran ke lokasi melewaji jalan menurun dan berbatu. Pantai masih bersih. Pemandangan tebing dan laut. Ada toilet , bisa buat camping juga…"
5,Diedit setahun lalu,Tidak direkomendasikan untuk lansia karna harus menuruni bukit. Ada tempat sewa tena camping yang siap pakai.
5,setahun lalu,"Tgl 19 juli2024 aku berkunjung ke pantai wohkudu ini tiba pukul 17.12 mmg berniat ngecamp brsm keluarga,pantai nya bersih, recommended buat camping,masih asri privat.  Akses menuju pantai terjal curam, berkarang,nanjak.harus siapkan fisik yg kuat.  Untuk fasilitas lumayan ada toilet, warung.  Kalo kalian berniat ngecamp saya sarankan booking toiletnya dlu(40rb utk 4org smpai anda pulang camp mandi,ambil air,puph) sebisa mungkin tiba disana sblm petang dikarenakan toilet tdk buka 24jam dan mumpung msih ada yg jaga,dan warung tutup jam7 mlm wktu itu, jadi yg ber camping stok makanan sendiri utk jaga""sja kalo warung tdk buka smpe 24jam.kata mbaknya yg jualan situ kalo gak banyak yg camping mmg tdk buka smpai mlm.  Dilokasi gak ada sinyal sama sekali selama disitu gak bisa internetan donk😆.gabut tp asyik.mungkin krna diapit tebing/bukit kanan kiri belakang dan depan pemandangan pantainya.  Tiket TPR 15rbu utk 2org. Sewa lahan camp saya dimintai 15rb pertenda. Oh yaa Ada 🐒 dan anjing' tp gak galak ya gaes yaa😆  Nb :untuk mbaknya yg punya warung cat kuning, gelas sudah saya kembalikan ke warung yg berpasir dkt pantai,krna sy tunggu smpai jam10 tdk kunjung buka🙏🏻 matur sembah nuwun sudah membantu mendirikan tenda juga🙏🏻😁lemah teles...  Next time ngecamp disini lagihh🤗"
5,setahun lalu,"Tempat yg nyaman, ga jauh dari gemerlapnya kota, namun tanpa akses jaringan komunikasi sama sekali. Cocok utk yg ingin membuang kepenatan sehari2 agar menjadi fresh. Udaranya bersih banget khas udara pantai namun diapit 2 buah bukit karang di sisi kanan dan kiri. Menuju venue perlu perjuangan menuruni anak tangga dari batu karang kira2 300m dari parkiran. Tanpa listrik (bisa request ke pengelola dg genset) menambah kesyahduan malam hari saat ingin menatap bintang2 di langit. Rekomen banget yg ingin glamping di suasana alam pantai namun dibumbui udara perbukitan."
1,setahun lalu,Jalannya curam tdk ramah anak dan lansia  Jasa foto nya juga tdk manusiawi seperti pantai sebelah
5,setahun lalu,"Akses ke pantainya masih sangat terbatas, dari parkiran harus jalan kaki turun tebing kira2 10-15 menit. Tapi pantainya masih alami dan luar biasa indah. Kanan & Kiri tertutup tebing, belakang bukit, dan depan bibir pantai.  Bisa untuk camping, tapi kamar mandi harus booking dulu kalo enggak bakal digembok. Warung buka jam 7 pagi tutup jam 7 malam.  Cocok untuk stargazing karena tempatnya bener-bener gelap, ga ada lampu sama sekali dan jauh dari pemukiman jadi kalau malam bintangnya bener-bener bertaburan di langit."
5,setahun lalu,"Walaupun agak jauh dan jalannya agak terjal, namun pantai ini sangat cocok untuk bersantai dan berekreasi."
5,setahun lalu,"Tampat yang sangat indah, apalagi untuk camping, sungguh luar biasa"
4,setahun lalu,"Dr parkir atas,harus jalan menuruni jalanan cadas,300mtr,menuju pantai"
5,setahun lalu,Pantai yang masih bersih
4,Diedit setahun lalu,"sejauh ini ini adalah rute pantai yang lengkap, ada beberapa trekking yang tidak terlalu panjang seperti jalur karang, savana, jalur batu, rute suasana gurun sampai anda akan menemukan pantai..permata tersembunyi dari pantai memang"
5,setahun lalu,"Pantainya indah, dan masih asri serta belum banyak pengunjung"
5,setahun lalu,"Sangat nyaman untuk keluarga , mohon berhati hati saat ke lokasi karna batu terjal saat turun atau naik ke lokasi"
5,setahun lalu,Pantai yang bersih cocok untuk camping lokasi menuju pantai ada trekking sedikit mungkin 300 meteran menuruni bukit tapi seru. Rekomended di kunjunggi.
5,setahun lalu,"Pantai nya bersih, seruu banget walaupun harus menempuh ±15 menut buat sampai kesini 😜"
5,setahun lalu,"Pantainya bersih, luas, memang cocok untuk nge camp disini 🥰🫶🏼 …"
5,setahun lalu,"Pantainya cantik, cocok buat ngecamp. Tapi buat yg bawa anak kecil (batita-balita) atau yg suka rewel pas jalan kaki, sebaiknya perlu dipertimbangkan lagi karena jalan dari parkiran menuju tepi pantai cukup curam dengan bebatuan yang bagi saya sangat melelahkan kalau untuk dituruni maupun di tanjaki dengan bawaan banyak. Tempat ini cocok buat kalian yang mau detoks dengan internet, karena ketika kalian sudah di parkiran dan mulai turun tebing, kalian sudah tidak akan menemukan 1 bar sinyalpun... Cocok untuk family time tanpa gadget. Jangan kawatir buat yg ga mau ribet liburan dan decided buat ga bawa makanan, di pantai ada 3 warung kecil yg menyiapkan makanan ringan hingga berat. Warungnya juga menyediakan sewa karpet kok, jadi buat yg mau duduk² di pinggir tebing atau dekat pantai bisa sewa. Untuk tiket, masuk per orang itu Rp. 8000, parkir motor tidak inap Rp. 3000, kalau inap Rp. 15000. Untuk toilet bak Rp. 3000, bab dan mandi Rp. 5000. Buat yang ga tahan panas, bisa bawa payung juga... Kalau siang disini cukup terik dan panas. Bisa bawa kaca mata hitam juga. Buat yg mau tangkap ikan, bawa pancing/jaring kecil juga boleh hehe... Oh disini juga ada fotografer juga, jadi kalau ada yg mau photoshoot bisa sewa jasa fotografer. Over all menarik untuk dikunjungi🔥🔥🔥"
5,setahun lalu,"Pantai nya sangat bagus, rekomendasi banget pokok"
5,setahun lalu,"Wah, pertama kali ke jogja, langsung ke pantai yg cukup indah ini. Walaupun bibir pantainya gak seluas pantai lainnya, pantai ini memberikan kesan tersendiri.  Parkir cukup memadai, dibilang luas ya tidak, dibilang sempit juga tidak. Jadi tidak perlu khawatir soal parkir dimananya.  Tiket disini pun terbilang murah, saya lupa persisnya berapa. Murah kok tenang aja.  Untuk jalan menuju pantai, dari parkiran jalan kaki lagi sekitar 700m sampai 1 km. Dan jalannya juga cukup terjal."
5,setahun lalu,Perlu perjalanan sekitar 10-15menit untuk mencapai pantai. Pantai ini kecil tidak seperti pantai parangtritis atau yang lain. Untuk suasana sangat tenang karena tidak banyak orang yangg kesana. Cocok untuk tempat camping dan mencari ketenangan
5,setahun lalu,Tempatnya bagus tapi kita butuh tracking untuk ke pantainya sekitar 5-10 menit
5,Diedit setahun lalu,Menuju pantai kita harus melewati seperti hutan dengan batuan yg cukup tajam dengan waktu tempuh sekitar 15 menit. Disambut oleh kawanan monyet liar yang jinak.. Perjuangan menuju lokasi terbayar dengan pemandangan yang luar biasa indah
5,setahun lalu,Pantai pasir putih yang paling dekat & rekomendasi kalo dari Kota atau Parangtritis
4,setahun lalu,"Rute dari parkiran lumayan jauh dengan jalan yang menurun tajam dan ekstra hati² karena melewati bebatuan² karang,, tapi setelah sampai di pantai.. Woowwww.. Indahnya ciptaan Allah.. Lengkap disini,, pas sampai jam 11 an.. ombak cukup besar seru banget .. Setelah sore air surut dan bisa bermain di batu karang.. asyik pokoknya.. lengkap dah..."
4,setahun lalu,"Ke pantainya harus jalan setapak dulu bebatuan sekitar 10 menit, tapi sayang malem bagi yang camp toilet di kunci"
1,setahun lalu,"pantainya indah, hanya kurang menyenangkan sama bapak parkiran, kalau mau uangnya ya kerja pak masa minta tolong di majuin motornya marah"
4,setahun lalu,"Pantainya menakjubkan dengan air yang jernih dan pasir koral yang bersih. Pantai ini populer untuk berkemah dan memiliki banyak tempat berfoto karena terumbu karangnya yang berbatu. Saat saya di sana, air sedang surut, jadi saya bisa bermain di tepi pantai dan melihat biota laut kecil. Namun, agak sulit untuk mencapai pantai karena harus menuruni lereng sekitar 300 meter."
4,setahun lalu,"Ngecamp disini, perjalanan dari parkiran ke pantai 300 Meteran (jalanya cukup terjal). Di warung gaada yang sedia colokan buat ngecas dan gaada sinyal juga. Selebihnya madepp"
4,Diedit setahun lalu,"sangat menarik untuk wisatawan yang ingin campbeach. tempat ini sangat menarik. pastikan wisatawan selalu menggunakan tenda yg kuat anti angin kenceng. karna mengantisipasi agar tidak roboh ketika malam hari. disini juga terdapat warung jika tidak ingin mendirikan tenda. dan kamar mandi diberikan kunci per orang 10k. yg menjadi tantangan adalah, ketika mau pulang harus mendaki terlebih dahulu ke atas 30-60mnt"
4,setahun lalu,Pantai ini kalau untuk pemandangannya memang eksotik.. cocok untuk foto2 tapi  tidak bisa untuk berenang karena ombaknya besar kalau buat basah2an masih bisa dan jalan menuju pantai ekstrim untuk ibu2 hamil dan ibu2 dan anak2 karena jalan berbatu turunan pas masuknya dan pastinya menanjak pas baliknya.Untuk makan ada penjual dekat pantai kemarin pas kesana tgl 13 April 2024 lebaran h+2 beli kelapa muda 20K/biji ..ada toilet dan kamar mandinya.
5,setahun lalu,"Suka sih sama pantainya, walaupun harus jalan kaki dulu kesananya"
5,setahun lalu,"Pantainya gak terlalu ramai, suasananya juga cocok buat camping. Untuk ke pantai perlu jalan turun bukit sekitar 15 menit dari parkiran. Sinyal hp syuulit"
5,setahun lalu,"pantai yang masih sangat alami dan bersih, aku kesana jam 9 masih sepi pol, rasa pantai pribadi,"
5,setahun lalu,"Pantainya bagus, ckp terawat Cuma jalan untuk ke pantai lewat kebun dulu turun hehehe lumayan bikin keringatan Ada orang jualan juga"
5,setahun lalu,Pantainya kecil tapi bagus bgt. Cocok buat camp. Yang pasti siapin diri n kendaraannya klo mau kesini. Pastinya sangat worthed👍
5,setahun lalu,"Jalanannya amann, harus tracking dulu menuju pantai kurleb 5-10 menitan. Pemandangan baguusss"
4,setahun lalu,Masih asri. Cuma yaa begituu rameee sudah. Akses mudah sih soalnyaaaa... Mau cari ketengana dengerin ombak ehhh full anak2 kuliahan camping dan nyayi2 dengan kerasnyaaaaa smpe jam malam
5,setahun lalu,"Bagus banget, klo liburan buat nge camp pasti rame dan nggak sepi, disarankan datang cepet biar masih kebagian wilayah tanah dan nggak pasir. Juga sinyal dan listrik nggak sampai kesini, kalau mau nyari sinyal pergi ke batu karang besar didepan pantai, based on my experience. Overall tempatnya bagus dan seru untuk nge camp ataupun cuma sekedar main ke pantai."
5,setahun lalu,"Pantai nya indah banget, tapi agak kecil mungkin nggak bisa buat sunset,perjalanan ke sana jalannya cukup menantang tapi terbayarkan kok sama view pantai yang aeshdedik bgt ☺️"
5,setahun lalu,Bagus
5,setahun lalu,"Pantai Wohkudu ini pantai yang aksesnya bikin pengen nangis. Jalannya batu karang, masuk lewat hutan kurang lebih 10 sampai 15 menit jalan kaki dari tempat parkir. Yang gak kuat pendakian, jangan coba-coba deh. Tapi waktu sampai di pantai, viewnya worth banget. Ada lahan yang bisa dijadiin tempat ngecamp. Ada warung kecil yang juga menyediakan tenda dengan harga murah. Serta makanan (mie tentu saja) dan minuman ringan. Pemiliknya ramah banget. View pantai ini diapit oleh dua tebing, jadi mantap buat foto-foto. Mungkin jika sudah ada campur tangan pemerintah bekerja sama dengan warga, akses masuknya bisa dibuat lebih baik lagi."
5,setahun lalu,"ini uda kali ketiga kesini dan akhirnya aku mencoba ngecamp. dan lihat hasilnya dimalam hari, banyak bintang bertebaran dilangit malam.. meskipun paginya hujan yang tak kunjung reda sampai siang wkwk tapi pagi itu sangat menarik aku bisa duduk hujan hujanan sendirian :-)  biaya masuk 15ribu itu sudah bisa masuk kedua pantai yaitu kesirat dan wohkudu. parkir 3ribu biaya parkir untuk menginap 15ribu dan biaya kebersihan untuk yang mau ngecamp 15ribu.. ada toilet tapi buka sampai sore aja, toilet buka 24jam pas hari minggu saja, untuk biaya toilet mau mandi 5ribu.."
5,setahun lalu,"Pantai Wohkudu,pantai yang terletak disebelah timur tanjung kesirat ini menjadi salah satu pilihan wisata pantai yang menyajikan pemandangan unik dari sebuah pantai yg diapit 2 bukit. Jalan menuju pantai sudah beraspal walaupun memang masih kecil dan naik turun. Dari tempat parkir pantai ini,kita masih harus sedikit tracking sekitar 150m menuruni bukit melewati bebatuan yg agak tajam dan curam,harus sangat berhati hati apalagi setelah hujan. Pantainya tidak terlalu luas,tapi sangat indah dan masih alami. Pinggir pantainya sangat cocok untuk camping,ada area lapangan rumput yg lumayan luas yg biasa digunakan untuk camping. Sudah ada penjual makanan minuman  dan toilet umum."
5,setahun lalu,"Bagus parah,tp jgn siang"" bgt panas e puoool"
5,setahun lalu,Indahh sekaliii pantai nya.. akses jalan nya masih setapak. Jadi harus super hati2 yahh. Pastikan stamina mu kuat teman2..
5,setahun lalu,"Dari malioboro ke pantai ini butuh waktu 1 jam, tracking sedikit terjal tapi tidak bahaya, jalanan sudah bagus beraspal. Berliku liku perjalanan langsung terbayar setelah sampai ke pantai. Indah dan masih virgin. Seru dan selamat mencoba!"
5,setahun lalu,Senang
5,Diedit setahun lalu,Tempatnya indah dan juga bersih sekali.
2,setahun lalu,akses ke pantai jelek
5,setahun lalu,"2x ke pantai wohkudu 2022 dan 2024 Jalan ke pantai nya kurleb 10 menitan gais Di bawah ada warung, penyewaan tikar, bisa buat ngecamp juga.. jalan yg terjal terbayarkan dgn view pantai yg cakep bgt😍 Klo nanjak udah pasti smpe atas laper+ngos”an gais😂 Warung yg di deket parkiran ibuk” nya ramah, harga makanan nya juga standar"
5,setahun lalu,"Dari parkiran sampai ke pantai jalan kaki menyusuri jalan berbatu dan hutan kisaran 15 menit , tapi kalau udah sampai terbayar sudah rasa capek karna pantai indah dan tidak terlalu ramai sehingga bisa menikmati dengan relax  , ada warung juga, ada sewa tikar,  dan ada toilet, ada jasa foto juga per foto 5 ribu hasilnya bagus, recomm deh kalo kejogja wajib kesini 🌊😍"
5,setahun lalu,"Enak kalo buat ngecamp juga sih, masih belum begitu ramai. Untuk sampe kebawah perlu jalan kaki sekitar 12-15 menitan. Tapi viewnya bagus, termasuk pantai yg worth it untuk dikunjungi lagi kalo mau nenangin diri👍"
5,setahun lalu,"Bagus, tidak terlalu ramai, mungkin karena efford sekali buat ke sini. Harus berjalan jauhh."
5,setahun lalu,Untuk jalan ke pantai nya aman sih ada monyet nya kalau bisa kesini montor nya harus sehat .. lagi ini ke pantai gunungkidul ban bocor 2x heheh kena paku dan beling kaca  Kalau mau ke pantai nya harus siap siap  lumayan jauh jalan nya ke pantai jalan nya bener bner batu batu apalagi kalau mau balik naik lagi bener bner kayak tracking ..🥲 pantai nya juga ga terlalu sepi bngt kok udah rame ya pada pulang pergi padahal itu Rabu .... banyak ikan kecil kecil ..  Untuk makanan nya murah es kelapa 5000 kelapanya banyak poll mbak nya ramah bangettt.... Dan jajanan nya murahhh.. di tempat  warung warna kuning Deket maupulang itu mbak e ramah bngt murah murah makanan nya yang ada sewa tenda nya ..
4,setahun lalu,Bagus
4,setahun lalu,"Bagus tempatnya, dari parkiran ke pantai jalan kaki sekitar 10-15 menit, track lumayan terjal (hati-hati untuk ibu-ibu dan anak-anak) bisa untuk camping dengan tenda... 👍 …"
5,setahun lalu,Pantainya bersih dan nyaman untuk camping
5,setahun lalu,such a goo00dd memoriesss w/ cinta-cintaku (minus gabisa ngesunset aka ketutup tebing wkakaka)
5,setahun lalu,"Pemandangan pantai sangat bagus, sekitar pantai terasa sejuk karena dikelilingi pepohonan atau hutan yg rindang. Di pinggir pantai jg aman untuk bermain air karena tdk langsung terkena ombak. Jalan menuju ke pantai wohkudu sudah beraspal dan kondisinya bagus. Hanya dari tempat parkir sampai ke pantai perlu berjalan kaki agak jauh dengan jalanan yg agk terjal. Pantai tidak terlalu ramai sehingga dapat menikmati pemandangan pantai dengan nyaman."
1,setahun lalu,Banyak pungli di area retribusi dan sampai destinasi wisata nya
3,setahun lalu,"Nyaman, namun memang harus tetap ada peraturan tentang akhlaq"
5,2 tahun lalu,Bagus
5,2 tahun lalu,"Tempatnya bagus, kayak pulau pribadi wkwk, dri tempat parkir ke pantai jalan kaki sekitar 5-10 menit jalannya berbatu dan menurun trus ngelewatin hutan"" gitu . Ada WC dan musholla ada warung makan juga, bisa ngecamp disini"
5,2 tahun lalu,"Terletak di Kabupaten Gunung Kidul, dekat Pantai Titit Onim. Tempatnya tenang. Cuacanya sejuk saat pukul 5 pagi. Tersedia toilet bersih, warung makan, dan area perkemahan. Saya menikmati udara segar dan pemandangan pantai yang indah. Saya suka langit alami matahari terbit dan terbenamnya. Saat hujan, tempat ini menjadi banjir."
5,2 tahun lalu,Tempatnya seru ga terlalu rame jadi bisa ngechill dengan tenang
5,Diedit 2 tahun lalu,"Kerenn tempatnya, buat pengunjung jaga keaslian dan kebersihan ya 👍 …"
5,2 tahun lalu,Pantai nya indah bgt tracking menuju pantai 10-15 menit agak curam jalannya pantai nya sepi ada warung juga dibawah dan kadang ada monyet dri tebing
4,2 tahun lalu,Wisatanya muasyokkk..tapi jiwa explore karena lumayan untuk jalan kaki😁
5,2 tahun lalu,"jalan ke pantai agak effort ya siapkan kaki yg sehat dan alas kaki yg nyaman. enak bgt buat camp krn masi sepiii dari 2017 dan 2023 masih sama vibes nya... skarang ada wc dan warung tp klo malem tutup, bagus banget langit malamnya masyaa Allah penuh bintang gada lawan deh viewnya oh ya ombaknya gede bgt smakin malem jgn bangun tenda terlalu deket sm bibir pantai"
5,2 tahun lalu,"Bagus poll, cuman akses jalan buat turun ke Pantai nya aja yang extreme. Pas naik tak jamin ngos"" an Inget harus bawa minum, hahaha"
5,2 tahun lalu,PENDUDUKNYA RAMAHH ASLI REKOMENDED BANGETTT . SELAMA KESINI BLM PERNAH ADA WARGA YANG JUTEK❤
5,2 tahun lalu,Mantap jalanya ngeri2 sedap
5,2 tahun lalu,tempatnya enak si lautnya berasa privat tapi banyak kera liar dsini dan gak cocok buat anak2 karena jalanan kakinya lumayan
5,2 tahun lalu,"Kedua kalinyaa main kesini. Yang pertama dulu 2017 sama temen kuliah. Pantainyaa kecil, ombaknya lumayan agak gede, banyak monyetnyaa, ada warung juga. Harus jalan kaki dari parkiran untuk ke pantai. Bisa buat ngcamp juga"
5,2 tahun lalu,Jika
5,2 tahun lalu,"Desember 2022 pantainya masih sepi, tapi akses menuju parkiran dekat pantai sudah di aspal dan mobil bisa masuk. Bayar karcis masuk di gerbang dekat jalan besar, lumayan jauh dari pintu masuk ke parkirannya, jalanannya agak curam jadi pastikan rem kendaraan aman. Dari parkiran ke pantai harus jalan kaki, pastikan pakai sendal yang tebal dan gak licin, karena jalannya batu2 karang dan tajam2, beberapa titik juga ada yang becek. Tapi pas udah liat laut pemandangannya bagus, di pinggir pantai ada yang jualan, jadi bisa jajan. Pantainya kecil karena diapit tebing karang, ombaknya gede jadi bukan buat berenang2, harus hati2 sih disini. Pantai menghadap pas ke Selatan, jadi kalau mau liat sunset posisinya agak miring ke kanan dari arah masuk. Ada area luas juga buat camping dekat pantai, cuma gak tau aturan dan bayarnya gimana."
5,2 tahun lalu,"Pantai bersih, jalan kaki ±10-15 menit, tapi worth abis liat pantainya"
5,2 tahun lalu,Track Perjalannya Luar Biasa Masih Butuh Effort Yang Tinggi tapi Terbayar Sama View Pantainya
4,2 tahun lalu,Spot bagus buat foto. Tapi harus melewati jalan yg lumayan curam
5,2 tahun lalu,Bagus
5,2 tahun lalu,"Tempat yang bagus untuk bersantai, tetapi tidak ada sinyal karena pantainya terletak di antara perbukitan. Dan perlu usaha untuk menuju pantai, Anda harus berjalan kaki sekitar 5-6 menit."
5,2 tahun lalu,Medanya ngeri
4,2 tahun lalu,"Pantai dengan pasir putih, pemandangan indah, Tetapi akses jalan menuju pantai belum bagus"
5,2 tahun lalu,Seruu. .. Menantang Like Private Beach
5,2 tahun lalu,mantips
5,2 tahun lalu,"Pantai pasir putih, belum begitu rame, akses jalan kaki sekitar 300m, cocok untuk camping, sudah ada yg jualan makan dan minum ada toilet juga"
5,2 tahun lalu,Tempatnya nyaman dan cocok untuk untuk berkemah di pingir pantai
5,2 tahun lalu,"Untuk yg suka tracking, pantai ini menyediakan jalur tracking yang lumayan, dari parkiran sampai ke pantainya."
5,2 tahun lalu,Cocok buat camping dan kl mau kesana kudu siap trekking tp masih bisa dijangkau
5,2 tahun lalu,"Tempatnya bersih, ada kamar mandinya dan ada warungnya. Pantainya bagus banyak karang, pasir putih. Tapi tracking nya cukup jauh dan kadang suka ketemu monyet😄 Bisa bgt buat camp, tapi kalo bukan weekend atau ada event kaya taun baru gitu warung/kamar mandinya tutup."
5,2 tahun lalu,"30 AGUSTUS 2023 KERENN BGTT CUYYYYYY PRIVATE BEACH, CUMAN YA HIKING TERJAL ±350 METER"
5,2 tahun lalu,"Masih sepi, natural Mobil bisa sampe parkiran atas, turun jalan kaki sekitar 200m, tp harus hati2 jalan berbatu tajam"
5,2 tahun lalu,"2 kali camp di sini dan selalu berasa menyenangkan.. pasir putih, gak ada sinyal, tracking duli. Jadi meski di pantai tetep butuh effort buat ke sana nya. Bukan yg parkir terus langsung pasang tenda.. ada kamar mandi, toilet, warung juga ada, mushola yg tertutup belum ada, baru ada semacam gubug tanpa dinding buat sholat.. retribusi masuk permotor 5k, parkir 3000, trus per tenda 15k.."
5,2 tahun lalu,Butuh perjuangan untuk melihat keindahan
4,2 tahun lalu,"Pantai Bagus yang sangat cocok untuk camping, tapi jalur kesana harus berjalan kaki 200m dengan kondisi yang terjal diantara batu karang. Kalo gak biasa dan suka ngeluh atau bawa keluarga silahkan cari yang lain."
5,Diedit 2 tahun lalu,"Pantai ini dapat menjadi tempat healing karena menyuguhkan suasana alam dengan ombak yang menggelegar, dan dapat dijadikan tempat berkemah. Jika kepanasan, dapat berlindung dan piknik di bawah naungan batu karang di tepi pantai. Di pantai ini juga terdapat warung dan toilet. Untuk menuju pantai, perlu berjalan kaki mewati jalan berbatu selama 5-10 menit dari tempat parkir.  Pokoknya seruu bgt bisa menemui banyak hewan laut seperti kepiting, bintang laut, dan ikan kecil"
3,2 tahun lalu,"kaya pantai pribadi, minus akses ke pantai yg lumayan sulit"
5,2 tahun lalu,Cocok buat ngecamp
4,2 tahun lalu,"Saya mungkin akan merekomendasikan Anda semua untuk mengenakan pakaian yang nyaman dan sepatu hiking. Jalan sepanjang 300 meter sangat menantang. Meski begitu, pemandangan Pantai Wohkudu terbilang menenangkan untuk disaksikan sepanjang hari.  Catatan tambahan: Tidak ada sinyal."
5,2 tahun lalu,"ga pernah bosen tiap kali kesini, cuma emang akses jalan dari parkiran ke pantainya bikin capek bgtt apalagi pas pulangnya, tp worth it sih kalo pas sepi, saran sih jangan kesini kalo pas hari libur terutama Sabtu sore & Minggu pagi, ramainya ga karuan orang camping menurut saya pribadi merusak pemandangan karena banyak sampah berserakan dan api unggun berserakan juga"
5,2 tahun lalu,"Pantai yang bagus, untuk menuju kesana anda harus menuruni bukit sekitar 500 meter"
5,2 tahun lalu,Pantai dg pasir putih nya nyaman buat keluarga dan bagus recommended buat pecinta camping ground 👍👍👍
5,2 tahun lalu,"Tempatnya bagus, bisa camping. Tapi tidak dsarankan untuk orang tua, karena harus jalan turun kurang lebih 700m"
5,2 tahun lalu,Pantainya bagus dan pasirnya putih. Masih tampak alami. Ombaknya besar tapi tidak sampai ke area pantai karena terpecah di baru karang. Batunya cukup runcing jadi ekstra hati-hati kalau berjalan di pinggiran pantainya. Area camping tidak besar tapi datar. Warung cukup lengkap. Sayangnya masuknya dari parkiran cukup jauh sekitar 500 meter dan aksesnya masih alami jadi pengunjung pastikan pakai alas kaki yang sesuai dengan medan.
5,2 tahun lalu,Pantainya bagus dan masih sepi ada tmpat buat nge camp juga tapi ga bisa berenang karena pantai dengan tekstur batu karang dan ombak lumayan besar
5,2 tahun lalu,Tempat favorit 👍🏽
4,2 tahun lalu,"pantainya bagus, cuma tracking nya yang jauh dan bebatuan nya tajam sehingga untuk menuju pantainya membutuhkan tracking yang cukup lama"
5,2 tahun lalu,Bagus akses pas hujan sulit jalanya
5,2 tahun lalu,"Salah satu pantai yang masih asri di Gunungkidul, banyak monyetnya juga. Dan seperti pantai Gunungkidul lainnya, pasirnya putih dan banyak batu karangnya. Saran saya jika kesini gunakan sepeda motor saja karena jalannya yang kecil. Dan juga siapkan tenaga untuk jalan kaki karena masih harus masuk ke dalam untuk mencapai pantainya.  Overall, pengalaman di pantai ini cukup menyenangkan. Lelahnya perjalanan terbayarkan dengan keindahan dan keasrian pantainya. Untuk yang ingin kesini, mohon untuk mengkondisikan sampahnya masing masing. Mari bersama sama menjaga keasrian pantai Woh Kudu ini.  Terima kasih"
5,2 tahun lalu,"Pantai tersembunyi mendadadak jd anak pramuka bermalam di sana karena tanpa persiapan apa2. Sewa tenda murah, Makanan murah, Penjual ramah. Sayang toilet umum di sana tdk 24 jam. Untung ibuk2 warung plg ujung yg dekat bibir pantai menyediakan air utk wudlu. Terimakasih ibuk..."
5,2 tahun lalu,Tempatnya bagus buat foto-foto dan bisa camping 50rb Ada warung pelayan ramah
5,2 tahun lalu,Hidden gem beach di jogja
5,2 tahun lalu,Seperti permata tersembunyi dan untungnya pemerintah sekarang mengelola pantai tersebut
5,2 tahun lalu,"Tempat yg TOP pokoke....sensasi beda liburan ke pantai ,dr mulai jalan masuk yg hrs jalan kaki 15 mnt an trus view laut & tebing2 yg indah ,bersih ,fasilitas dr penduduk sekitar jg murah sebanding dgn keramahtamahannya"
5,2 tahun lalu,Pantai yang menakjubkan! Seru untuk berkemah
5,Diedit 2 tahun lalu,"Pantai Wohkudu cocok dikunjungi sebagai tempat berkemah. Jalanan menuju area Pantai Wohkudu memang pas untuk tracking/hiking. Maka akan lebih baik Anda berhati-hati dan menggunakan alas kaki sepatu karena kita akan melewati jalan setapak dan bebatuan kapur yang tajam. Di area pantai terdapat toilet berbayar dan warung-warung makanan dengan harga terjangkau juga penyewaan tenda sekaligus jasa bongkar pasang tendanya sebesar Rp. 50.000,-. Tersedia juga jasa foto yang siap memotret Anda."
4,2 tahun lalu,disini ada tempat cas hp?
3,2 tahun lalu,"Jalanan sudah beraspal walaupun tidak rata. Biaya Masuk TPR tarif 5000/orang, parkirnya 7000/motor, biaya kebersihan 15.000/tenda, wc 5000/sekali masuk.  dari tempat parkir kita diharuskan untuk jalan turun dengan tekstur jalanan yg berbatu karang, Sekitar 10-15 menit tergantung kita istirahat atau tidak.  Sesampainya di Pantai ada 2 campground yg bisa ditempati, yg pertama di bawah, di pasir pantai dan yg kedua di atas dengan medan tanah padat. Kita ngecamp di tanah yg padat untuk menghindari badai atau angin kencang dan ombak laut."
4,2 tahun lalu,"Suasana alami, jalan batu karang harus hati"". Tempat camping yg menyenangkan bisa dibibir pantai atau agak ke atas direrumputan. Sayange ada anjing liar berkeliaran. Tidak ada mushola dan tidak ada sinyal. Warung ramah"""
4,2 tahun lalu,"Pantainya bagus dan menawan.  Bagi yang tidak suka jalan kaki, mungkin sebaiknya tidak mengunjungi pantai ini.... Dari tempat parkir ke pantai, Anda perlu berjalan kaki sekitar 15 menit, jadi orang tua dan yang berkaki lemah sebaiknya tidak datang ke sini."
5,2 tahun lalu,Cakep. Perjalanan dari tempat parkir yang terjal terbayarkan
