Rating,Waktu,Teks_Mentah
4,6 tahun lalu,Lupa bawa tenda wkwk
5,6 tahun lalu,cocok untuk ngecamp sebelum melihat golden sunrise di bukit sikunir
5,6 tahun lalu,"Suka banget sama danau. Tapi orang-orang...ayo, kalian tahu persis arti ""bersih""."
5,6 tahun lalu,"Telaga cebong berada tepat di kaki bukit sikunir, telaga ini akan sangat indah bila dinikmati dari puncak sikunir"
5,6 tahun lalu,"juli 2014 suhu jam 7an 9°celcius, sambil mkn kentang panas, coooooooool"
5,6 tahun lalu,"Pemandangannya sangat bagus, bisa ngecamp di dekat telaga juga"
5,6 tahun lalu,"Kl mau ke bukit sikunir pasti melewati telaga cebong. Kl mau ke sikunir parkirnya di sebelah telaga,ada juga yang mendirikan tenda di sekitar telaga."
4,6 tahun lalu,"Terletak di desa sambungan,  desa tertinggi di pulau Jawa, alhamdulillah sangat membantu pertanian warga desa setempat"
5,6 tahun lalu,Danau Cebong Sembangan
4,6 tahun lalu,Brrr....
4,6 tahun lalu,"Terletak tepat di bawah bukit Sikunir. Kalau mau naik ke Sikunir, parkir kendaraannya persis di sebelah telaga Cebong. Sayangnya tidak ada aktivitas di sini."
4,6 tahun lalu,"Tmptnya deket gunung dieng, bnyk penginapan dekat sini, dinginnya minta ampun, kalau mau kesini saran saya jalannya habis magrib soalnya kalau ngga salah cuman 1 jalur agar mobil bisa lewat"
4,6 tahun lalu,Telaga yg ada di parkiran si kunir....di tepi telaga kita bisa mendirikan tenda.😍 …
5,6 tahun lalu,Telaga cebong memberikan ketenangan dr hirup pikuk kota. Cocok untuk liburan mereka yg jenuh dgn keramaian. Masyarakaty ramah.....
5,6 tahun lalu,"Bagus sekali, apalagi dilihatnya dari puncak gunung, ketika ada awan yang lewat seolah-olah seperti ada ikan besar sedang berenang padahal itu adalah bayangan awan"
5,7 tahun lalu,"berada disamping dari parkir wisata sikunir. pengelolaan masih kurang, apabila musim kemarau air telaga akan berkurang karena digunakan oleh petani"
5,7 tahun lalu,Sikunir tinggal naik
5,7 tahun lalu,View keren
5,7 tahun lalu,Pas buat motocamp
5,7 tahun lalu,"Tempat yang syahdu untuk sekedar jalan-jalan, camping bersama keluarga, dan naik ke puncak bukit Sikunir untuk menyaksikan matahari terbit.  Jangan lupa siapkan jaket yang tebal karena di sini suhunya sangat dingin.  Bagi yang ingin membuat api unggun, tidak perlu membawa kayu bakar sendiri karena warung-warung di sini sudah menyediakan kayu bakar dengan harga yang sangat terjangkau."
5,7 tahun lalu,Ngecamp asek
5,7 tahun lalu,Tempat rest area
5,7 tahun lalu,Salah satu tempat terbaik di Indonesia
5,7 tahun lalu,Tempatnya Rapih & masih asri
5,7 tahun lalu,"Tempat asyik buat yg suka adventure touring motorcycle , hawanya sejuuuk , penduduknya ramah"
3,7 tahun lalu,Telaga yang berada bersisian dengan Bukit Sikunir. Biasa dimanfaatkan sebagai area berkemah sebelum naik melihat matahari terbit di Bukit Sikunir. Sayangnya di beberapa titik telaga ini agak kurang terawat. Dan beberapa pengunjung yang berkemah disini pun kadang kurang menjaga kebersihan area ini
5,7 tahun lalu,Bagus
5,7 tahun lalu,Banyak cebong nya
5,7 tahun lalu,"tempatnya dingin, cocok untuk orang yang ingin kemping untuk sekedar menikmati hawa dingin pada malam hari di dieng."
5,7 tahun lalu,tempat wisata yang cocok buat yang cari adem2
5,7 tahun lalu,Indah sekali
3,7 tahun lalu,danau berawan...☁☁
4,7 tahun lalu,Telaga Cebong merupakan sebuah telaga lokasinya yang berada di Desa Sembungan. Sebuah desa yang dipercaya sebagai desa tertinggi di Pulau Jawa. Lokasi telaga ini berada di bawah Bukit Sikunir yang dikenal sebagai spot favorite untuk …
5,Diedit 7 tahun lalu,"Telaga yang ada di bawah Bukit Sikunir. Bagus, udah gitu aja."
4,7 tahun lalu,"Telaga Cebong merupakan sebuah telaga lokasinya yang berada di Desa Sembungan. Sebuah desa yang dipercaya sebagai desa tertinggi di Pulau Jawa. Lokasi telaga ini berada di bawah Bukit Sikunir yang dikenal sebagai spot favorite untuk menikmati pemandangan sunrise di Dieng dan katannya Sunrise terbaik selain gunung bromo, di pinggiran telaga biasanya dibuat tempat camping bermalam untuk sebelum menikmati sunrise sikunir"
5,7 tahun lalu,Seruuuu
5,7 tahun lalu,Tempatnya dingin
5,7 tahun lalu,Indah sejuk
5,Diedit 7 tahun lalu,Adeeeem
5,Diedit 7 tahun lalu,"Jika anda ingin datang ke Puncak Sikunir usahakan untuk membuat agenda yang tepat. Karena di puncak golden sunrise pengelola tidak memperbolehkan pengunjung bermalam diatas puncak, sebagai gantinya anda dapat menggunakan area danau ini sembari menunggu dini hari menuju puncak atas golden sunrise. Didanau ini pengelola menyediakan tempat solat, toilet yang banyak, penjual makanan atau penyewaan alat-alat camp. Saya sarankan untuk anda yang pertama datang ke tempat ini, jangan kaget dengan banyaknya retribusi yang di minta oleh pengelola."
5,Diedit 7 tahun lalu,"Salah satu spot terbaik untuk menikmati sarapan di Dieng, bareng pasangan, keluarga, maupun teman. #telagacebong"
5,Diedit 7 tahun lalu,Tempat yang kereen anak2 suka. Ngecamp semalam duingiiiinnya mnta ampuuuun tp te2p seneng bgt.
3,7 tahun lalu,Tempatnya asik tp Kalo malam jalan minim penerangan
5,7 tahun lalu,Keren banget tempatnya....tempat buka tenda yang ajib... Viewnya danau.... Dinginnya dapat... Pokoknya tempat ini ngangenin
5,7 tahun lalu,Bersih
5,8 tahun lalu,Bisa diliat luasnya kalau kita naik ke Sikunir. Takjub akan keindahan ciptaanNya ini. Moga tetap terjaga...
5,8 tahun lalu,Pas buat ngecamp apalagi kalo rame rame
3,8 tahun lalu,cocok buat camping keluarga
3,8 tahun lalu,"Pertama kali kesini: sediakan 25 ribu untuk bisa nge camp disini. 10 ribu untuk masuk, 10 ribu untuk mendirikan tenda, 5 ribu per motor untuk parkir...entah itu wajar, atau memang matre. Tolong sama-sama menjaga kebersihan, dan bawa sampah setelah anda berkemah."
3,8 tahun lalu,Tempat yang indah sayang banyak sampah
5,8 tahun lalu,"Tempat yang menarik,  pemandangan yang indah, cocok buat camping. Tapi mohon dirawat kelestariannya...."
4,8 tahun lalu,Telaga di dekat Puncak si kunir
3,8 tahun lalu,agak tercemar
4,8 tahun lalu,"Danau yang indah... start awal menuju pendakian sikunir. Sayang akses menuju danau ini sempit, hanya cukup untuk 1 mobil. Harus bergantian jika akan lewat"
4,8 tahun lalu,"Kami menunggu..,"
5,8 tahun lalu,danaunya luar biasa alami
4,9 tahun lalu,Top banget
