Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,2 tahun lalu,"Tempat baguus pemandangan apalagi,enak banget buat jalan jalan sama keluarga apa sama temen temen. Harga makanya pun murah muraah pokonya tempat de best lah",2025-12-18
5,2 tahun lalu,"Makanannya enak, viewnya cantik",2025-12-18
5,Diedit 2 tahun lalu,"semriwing, makanan murah. rekomended untuk hiling tipis2 ga terlalu menguras dompet harap berhati2 jalan menuju tempatnya mulai menanjak/menurun agak curam",2025-12-18
5,Diedit 2 tahun lalu,Oke,2025-12-18
5,2 tahun lalu,View dr lantai atas bagus nampak pemandangan terasering,2025-12-18
5,2 tahun lalu,Atasan keren,2025-12-18
1,2 tahun lalu,"Ini ga cocok utk refreshing.. Kurang nyaman karena kanan kiri isinya karokean keras sampai malam.. Ga ramah untuk anak,,seharusnya udara sejuk tetapi kanan kiri perokok..udara asap rokok.. Dan maaf toiletnya,,ga banget deh..",2025-12-18
4,2 tahun lalu,"Lokasi camping keluarga yg cukup nyaman, viewnya terbuka, dekat dengan warung2 makan dan penerangan cukup. …",2025-12-18
4,2 tahun lalu,"Lokasi camping keluarga yg cukup nyaman, viewnya terbuka, dekat dengan warung2 makan dan penerangan cukup.  kami datang dengan membawa tenda sendiri dan akhirnya dibantu penjaga untuk memperkuat posisi tenda.  kurang di toilet, hanya ada 1 WC dan Kunci pintunya rusak jadi mengurangi kenyamanan.",2025-12-18
5,2 tahun lalu,Enak sayang bru sampe hujan,2025-12-18
4,2 tahun lalu,Bagus,2025-12-18
4,2 tahun lalu,Lumayan buat camping... Namun kurang asik karna masih dekat pemukiman..,2025-12-18
5,2 tahun lalu,Enak disini buat santuy²,2025-12-18
5,2 tahun lalu,👍🏼 …,2025-12-18
5,2 tahun lalu,"Area Perkemahan Umbul Bengkok adalah tempat yang fantastis dengan udara yang sejuk dan menyegarkan, beragam pilihan makanan, tempat parkir yang luas, pemandangan yang indah dan luas, serta harga tiket masuk yang terjangkau. Tempat ini merupakan destinasi sempurna untuk bersantai, menjelajah, dan menikmati alam.",2025-12-18
5,2 tahun lalu,"Bisa jadi pilihan untuk camping keluarga besar. Boleh bawa makanan sendiri, boleh masak sendiri. Bisa juga jajan di lokasi. Disarankan booking tempat dan tenda jauh2 hari khususnya saat musim liburan.",2025-12-18
5,2 tahun lalu,Puas...,2025-12-18
4,2 tahun lalu,"Lumayan rame, kalo weekend penuh. Udara MLM y dingin 🥶 .tpi klo siang panas'jasa 🥵 …",2025-12-18
5,2 tahun lalu,Tampan,2025-12-18
3,Diedit 2 tahun lalu,"Tempat nongki hidden gem, view keren, makanan lumayan, lahan parkir masih perlu dibenahi",2025-12-18
5,2 tahun lalu,"What a good place for healing, kampungku di Banyumas tapi baru pertama kali ke sini. Suasananya sejuk, nyaman, damai, udaranya juga bagus, kebetulan kemarin aku makan di warung *menu terlampir.  Pesan nasi goreng dan ayam bakar, kukira rasanya bakal b aja. Ternyata enak banget sumpahhh, dan kalo makanannya udah mateng langsung makan ya biar kerupuknya gak gembos wkwk. Soalnya anginnya banyak banget karen sejuk deket sawah. Bagus buat saung kumpul keluarga/piknik bareng temen.  Cukup mengenyangkan makanannya, harganya juga gak terlalu mahal menurutku, gak ekspek makanannya bakal enak. Tolong pertahankan yaaa.  Night city purwokerto di sini juga bagus, sayangnya ke sini sampe sore karen besoknya udah otw jakarta #sedih tp gapapa lain kali bakal ke sini lagi!  Overall tempat yang wajib dikunjungin meskipun sekali. 🧚‍♂️",2025-12-18
3,Diedit 2 tahun lalu,"Ini tuh kaya di tawangmangu, tp versi lebih kecilnya. Lokasi susah ditemukan dan jalur menuju lokasi sempit, curam. Makanannya sma kaya ditempat wisata (harga dan rasa). Kesini enaknya sore2 sih buat liat sunset, tp seringnya hujan",2025-12-18
5,Diedit 2 tahun lalu,Recomended.. nice view.. jajanan ada.. renang bisa.. nginep pun bisa.. 😁😁😁 … | Trimakasih,2025-12-18
5,2 tahun lalu,"View.a sangat bagus😍😍😍, recommended deh kebetulan kesana waktu malam hari, jd ngga tau kalo view d siang hari😁 …",2025-12-18
5,2 tahun lalu,suasana sejuk,2025-12-18
5,Diedit 2 tahun lalu,Tempat yg sangat indah...  Sederhana nyaman untuk refresh otak,2025-12-18
5,2 tahun lalu,Nyamann tempatnya🥰 …,2025-12-18
5,2 tahun lalu,"Udah sering banget kesini, semua warung udah tek coba semua makanan dan minumnya.. Enak semua woyy 😁 …",2025-12-18
5,2 tahun lalu,enak buat duduk duduk santai,2025-12-18
5,2 tahun lalu,"Udara sejuk bebas polusi, ada air terjuan yang indah di sekitar caub, pemandangan swah dan gunung. Untuk malam hari view kota Purwokerto, karaoke, ngopi, pusat kuliner...",2025-12-18
5,2 tahun lalu,Wisata alam,2025-12-18
4,2 tahun lalu,kurang fasilitas outbond,2025-12-18
4,2 tahun lalu,"Salah satu tempat kemah di kaki Gunung Slamet selain limpakuwus dan bukit tengtung. Harga masuk 3 ribu rupiah, buat sewa tenda 80 ribu rupiah sd 100 ribu rupiah. Kalau malam baru kelihatan bagus banget dengan pemandangan lampu lampu kota Purwokerto (syaratnya langit cerah). Banyak warung warung kopi di sekitaran yang harganya reltif murah. Jalan menuju kesana kecil kalau berpapasan mobil arah berlawanan repot banget. Kalau cerah pagi hari bisa melihat pemandangan gunung Slamet. Ada mushola, stop  buat cas hp di gazebo, toilet, sama food court. Dari situ turun ke bawah menuju jurug telu.",2025-12-18
5,2 tahun lalu,tempatnya bagus asik buat ngecamp bareng temen²,2025-12-18
5,Diedit 2 tahun lalu,Tempat healing favorit juga. Hawa adem seger paling enak minum susu murni panas  Sayang sekarang udah terlalu banyak bangunan dibangun jadi udah ga seadem dulu …,2025-12-18
3,2 tahun lalu,Tempat untuk bersantai dan menikmati keindahan alam,2025-12-18
5,2 tahun lalu,tempat luas pemandangan langsung tertuju ke kota,2025-12-18
5,Diedit 2 tahun lalu,Tempat healing favorit juga. Hawa adem seger paling enak minum susu murni panas  Sayang sekarang udah terlalu banyak bangunan dibangun jadi udah ga seadem dulu  Semoga ga diperbanyak bangunan lagi ke depannya,2025-12-18
5,2 tahun lalu,"Mau luat kota purwokerti dr baturaden, disini tempatnya",2025-12-18
5,2 tahun lalu,Tempat asyik bwt nge camp,2025-12-18
5,2 tahun lalu,Suasana alam pedesaan,2025-12-18
5,2 tahun lalu,"Buat Nongki enak Broo n sis ada juga buat karokean , makanan Murah",2025-12-18
4,2 tahun lalu,Nyaman,2025-12-18
5,Diedit 2 tahun lalu,anak-anak,2025-12-18
5,2 tahun lalu,"Tempat asri, enak buat bersantai bareng temen, harga cukup terjangkau. | Keras",2025-12-18
4,2 tahun lalu,"Tmpt nongkrong pling adem. Kmren tp bukan di caub nya sih di warung khasanahnya kl gsalah, depan caub",2025-12-18
5,2 tahun lalu,"Pemandangan bagus, pisangnya enak",2025-12-18
5,2 tahun lalu,"Makanan enak, suasana malam lebih bagus, tapi dingin banget",2025-12-18
3,2 tahun lalu,Baik,2025-12-18
5,2 tahun lalu,"Banyak pilihan kulinernya dg suasana asri yg alami, hanya jalan menuju lokasi pas hanya utk 1 kendaraan roda 4",2025-12-18
1,2 tahun lalu,Kotor,2025-12-18
5,2 tahun lalu,Ok bngt buat refresing keluarga dan teman,2025-12-18
5,2 tahun lalu,Nyaman dan asyik tempat campnya. Hanya saja jalan menuju ke sana terlalu sempit.,2025-12-18
5,2 tahun lalu,"Ada camp nya, banyak warung nya kalo terang bagus pemandangan kota Purwokerto dari sini heheh",2025-12-18
5,2 tahun lalu,"sejuk di pegunungan, gemericik air, banyak tempat jual makanan, mudah dijangkau lokasi maupun harga...",2025-12-18
5,2 tahun lalu,Malam Minggu an di CAUB....oh indahnya,2025-12-18
5,2 tahun lalu,Tempatnya indah sekali,2025-12-18
4,2 tahun lalu,Asik dan nyaman tempatnya,2025-12-18
5,2 tahun lalu,"Adem sejuk,pemandangan alam yg indah",2025-12-18
5,2 tahun lalu,"Tempat yg nyaman buat ngopi sama teman, tempat yg luas ,banyak sekali pilihan ,menu yg bervariasi .",2025-12-18
5,2 tahun lalu,Udaranya seger suasananya juga,2025-12-18
1,2 tahun lalu,"Parkirnya suka nembak sendiri ga sesuai sama peraturan pemerintah banyumas, pokoknya bagi wisatawan tidak rekomen ke sini",2025-12-18
4,2 tahun lalu,Kereen,2025-12-18
5,2 tahun lalu,"Tempat yg selalu ramai muda mudi,menikmati pemandangan kota purwokerto waktu mlm dari dataran tinggi,wajib ke tempat ini👍🏼 …",2025-12-18
4,2 tahun lalu,pada,2025-12-18
5,2 tahun lalu,Sebagai alternatif area edukasi outdoor,2025-12-18
5,2 tahun lalu,Tempat yg enak untuk bersantai..camping..,2025-12-18
5,Diedit 3 tahun lalu,"Bagus, keren",2025-12-18
5,3 tahun lalu,Dingin,2025-12-18
5,3 tahun lalu,masih sepi,2025-12-18
5,3 tahun lalu,Mantap,2025-12-18
5,3 tahun lalu,"Enak buat nongki bareng temen2, nyanyi bareng, games bareng, curhat bareng, cerita2 bareng... Suasana malem dingin sejuk, kalo cerah bisa ngeliat citylight purwokerto",2025-12-18
5,3 tahun lalu,Bikin bahagia,2025-12-18
4,Diedit 3 tahun lalu,"Nyaman, damai...",2025-12-18
5,3 tahun lalu,Salah satu spot yang di Baturaden yang comfy banget buat ngelepas penat. Nongki sama temen² sekedar minum kopi dan makan mendoan disini makin cakep kalo dateng malem² karena sekitaran area sini cantik dengan lampu² dan kita juga bisa lihat …,2025-12-18
4,3 tahun lalu,Menurut ku Worth it Makanannya juga enak suasananya ademm🤩👍 …,2025-12-18
5,3 tahun lalu,"Lingkungannya cocok untuk Menenangkan, Menyegarkan dan Menyejukkan",2025-12-18
5,3 tahun lalu,"Hiden Gem di Purwokerto ,bisa kulineran sambil liat kelap kelip lampu di kota Purwokerto kalo malam, ada banyak tempat makan disana, harga makanan masih oke di kantong lah, view mantap",2025-12-18
5,3 tahun lalu,bgus,2025-12-18
5,3 tahun lalu,Cocok buat ngadem,2025-12-18
5,3 tahun lalu,"Salah satu spot yang di Baturaden yang comfy banget buat ngelepas penat. Nongki sama temen² sekedar minum kopi dan makan mendoan disini makin cakep kalo dateng malem² karena sekitaran area sini cantik dengan lampu² dan kita juga bisa lihat pemandangan kota Purwokerto dari atas ini. Price makanan setiap warung beda² tapi masih masuk kantong mahasiswa banget, tempat nyaman enak parkir luas. Kamar mandi dan mushola ada jadi makin nyaman.",2025-12-18
5,3 tahun lalu,Seruu,2025-12-18
4,3 tahun lalu,"Hawa sejuk, cocok untuk liburan. Hanya saja ,tambah kamar mandi , Mushola Agar tidak antri.",2025-12-18
4,Diedit 3 tahun lalu,"Dingin bgt tapi bagus pemandangannya, makanannya jg enaaak",2025-12-18
5,3 tahun lalu,Jann adalah orang yang kuat.,2025-12-18
4,3 tahun lalu,Lumayan buat nongkrong & ngadem,2025-12-18
5,3 tahun lalu,"Tempat yang nyaman untuk nongkrong, minus akses masuk yang sempit untuk dua arah mobil",2025-12-18
4,3 tahun lalu,"Sejuk dan menyenangkan Saya suka aliran sungai kecilnya  - kamar mandi kurang bersih, air kurang lancar - tambahkan lagi kamar mandinya karena pas datang dengan event 32 tenda ngantri sekali - gazebo musholla perlu ditambah multiplek tebal karena jika tanpa alas itu kakinya Nggrinjel buat beribadah - lampu taman yang pada tumbang segera perbaiki - kebersihan kolam ikan ditingkatkan lagi  Terimakasih",2025-12-18
5,3 tahun lalu,Dimana bisa beli murah,2025-12-18
5,3 tahun lalu,Kalo lagi di purwokerto wajib ngunjungin caub sii.,2025-12-18
5,3 tahun lalu,"Sejuk, pemandangamnya bagus",2025-12-18
4,3 tahun lalu,"Ini enak bgt klo malem, bisa liat pemandangan bagus kota Purwokerto",2025-12-18
4,3 tahun lalu,"Salah satu camp area yang ada di kawasan baturraden di kaki gunung slamet. Harga masuk 3 ribu rupiah, buat sewa lapak 50 ribu rupiah. Kalo kamu ambil paket (sewa lapak+tenda+matras+kasur) harganya jadi 100ribu rupiah. Waktu datang kesana sayang banget hujan, jadi kurang maksimal ngerasain pemandangan citylight nya. Tapi saat dipagi hari, alhamdulillah bisa liat pemandangan gunung slamet. Ada mushola, stop kontak/terminal buat cas hp di gazebo, toilet, sama food court. Harga makanannya cukup terjangkau. Toiletnya perlu diperbaiki sepertinya, karena pintu toilet ada kacanya jadi bisa di terawang dari depan.",2025-12-18
5,3 tahun lalu,"Tempatnya buat nongkrong oke banget. Dengan view purwokerto dari atas bisa melihat city light dan suasannya oke banget dingin"" sejuk. Makanan yabg dijual juga murah dan enak. Pokoknya udah langganan banget disana",2025-12-18
5,3 tahun lalu,Bisa santai sambil menikmati kopi dan mendoan hangat sambil liat pemandangan kota purwokerto dari atas,2025-12-18
5,3 tahun lalu,Tempat terindah dan ternyaman,2025-12-18
5,3 tahun lalu,"Datangnya kepagian, warung belum buka.",2025-12-18
4,3 tahun lalu,"tempat yg enak buat nongki tipis2 sm keluarga, pasangan, jg bestie. udara nya sejuk, dingin jg. jd klo mo ke caub malem2 bisa pake baju yg bahannya agak tebel ygy. makanannya jg lumayan enak2, terjangkau ughaa, cocokny beli susu murni panas yaa 😄👍🏼. htm nya 5k/org. correct if I wrong. thx …",2025-12-18
5,3 tahun lalu,Tempatnya kerennnn,2025-12-18
5,3 tahun lalu,"Tempatnya nyaman buat santai...dan hawanya sejuk cenderung dingin,karna memang di daerah kaki gunung slamet... Di sini paling enak makan mie rebus dikasih telur dan potongan cabai rawit,minumnya susu sapi murni hangat...",2025-12-18
5,3 tahun lalu,"Pemandangan malam hari sangat indah,. Bisa melihat seluruh kota Purwokerto",2025-12-18
3,3 tahun lalu,"Tempat parkir terlalu jauh dari lokasi,,,camp area kurang terawat",2025-12-18
5,3 tahun lalu,"Nyaman buat camping keluarga, fasilitas MCK dll cukup memadai",2025-12-18
1,3 tahun lalu,"Berhubung tempat langganan yg daerah situ tutup. Jadi aku coba kesini. Kaget pas masuk ditariki biaya masuknya + bayar parkir. Setelah masuk kirain ada apaan, ternyata hanya kumpulan warung aja dijadiin satu komplek. Jadi benefit dari bayar masuk itu apa? Kocak banget. Not recommended.",2025-12-18
5,3 tahun lalu,Tempat yang nyaman untuk sekedar nongkrong sampai diskusi. Buat nugas juga bisa.,2025-12-18
5,Diedit 3 tahun lalu,makanannya enak2,2025-12-18
3,3 tahun lalu,Jln²,2025-12-18
4,3 tahun lalu,"Bagus, tapi jalannya kecil.",2025-12-18
5,3 tahun lalu,"Bayar,l dan nikmatin, ga repot. Cocok buat camper pemula",2025-12-18
5,3 tahun lalu,Bagus,2025-12-18
5,3 tahun lalu,Tempatnya bagus dan sejuk,2025-12-18
5,3 tahun lalu,Tempat nongkrong enak di pwt,2025-12-18
5,3 tahun lalu,Tempatnya sangat adem dan sangat cocok untuk tempat refreshing dan jalan jalan baik sendiri atau bareng teman teman dan keluarga. Cuma pas kesana pas malem dan hujan jadi untuk pemandangannya tidak terlalu terlihat jelas,2025-12-18
5,3 tahun lalu,Sangat puass🥰 …,2025-12-18
5,3 tahun lalu,Mantatap dingin2 udara sejuk nyaman..,2025-12-18
5,3 tahun lalu,👍🏾 …,2025-12-18
4,3 tahun lalu,Santai buat keluarga,2025-12-18
4,Diedit 3 tahun lalu,"Asekk buat nongkrong , menikmati mendoan anget dan lampu lampu mlm",2025-12-18
5,Diedit 3 tahun lalu,Indah sejuk dan damai camp keluarga,2025-12-18
5,3 tahun lalu,Cocok banget buat tempat rekreasi keluarga,2025-12-18
5,3 tahun lalu,"Asik untuk santai sama sahabat, apalagi kalo sama ayang xixixi tempatnya bersih, pemandangan bagus, harga sewa terjangkau, best dehhh 🥰 …",2025-12-18
4,3 tahun lalu,Bagus,2025-12-18
1,3 tahun lalu,"Tidak rekomen,service jadi tapi tumbun masalah baru",2025-12-18
5,3 tahun lalu,Bisa memesan makanan yang enak dengan kopi kopi hehe,2025-12-18
3,Diedit 3 tahun lalu,"Camp area di bawah kaki gunung slamet infonya, view dri drone spt ini. Untuk lokasi sebenarnya bagus tp semuanya buatan, untuk kamar mandi nya jorok bgt dan airnya kotor sangat disayangkan. …",2025-12-18
3,Diedit 3 tahun lalu,"Camp area di bawah kaki gunung slamet infonya, view dri drone spt ini. Untuk lokasi sebenarnya bagus tp semuanya buatan, untuk kamar mandi nya jorok bgt dan airnya kotor sangat disayangkan. Suhu disna gak dingin seperti yg dibayangkan. Jd baru pertama kali ngecamp tanpa pke sleeping bag krn gerah  Yg bagus di area camp sebrangnya ada kolam ikan sungai dan curug Airnya jg bersih  Buat camping cantik buat pemula kykny lumayan, tp fasilitas menurtku kurang terawat.",2025-12-18
5,Diedit 3 tahun lalu,Tempatnya asik buat kumpul2 bareng keluarga / temen2. makanan yang ga bikin saku bolong... udaranya sejuk... …,2025-12-18
3,3 tahun lalu,"Suasananya enak, sudah tambah ramai sekarang. Tapi sayangnya sudah bayar tiket masuk, bayar sewa lapak tapi masih ditarik lagi di dalam. Alurnya gak jelas, gak ada tiket. Gak ada bukti jika sudah bayar. Entah oknum atau pengelola yg tidak jelas.",2025-12-18
5,3 tahun lalu,Udara dingin,2025-12-18
5,3 tahun lalu,"Pemandangan yang bagus di malam hari,di hiasi kerlap kerlip lampu penginapan dan cafe..",2025-12-18
5,3 tahun lalu,Buat latihan mandiri,2025-12-18
5,3 tahun lalu,"Pemandangannya bagus saat siang dan malam, pilihan makanannya banyak, enak2 juga, bisa buat ngcamp",2025-12-18
5,3 tahun lalu,Teramat sangat istimewa sekaleee,2025-12-18
5,3 tahun lalu,Tempat yg bagus untuk santai,2025-12-18
5,Diedit 3 tahun lalu,Tempatnya asik buat kumpul2 bareng keluarga / temen2. makanan yang ga bikin saku bolong... udaranya sejuk... tempat yang cocok buat memandang lampu kota purwokerto sambil makan mendoan anget 😌,2025-12-18
5,3 tahun lalu,Cocok buat bawa keluarga dan mengenalkan ke anak tentang indahnya alam....,2025-12-18
5,3 tahun lalu,"Bagus,nyaman👍👍 …",2025-12-18
5,3 tahun lalu,"Banyak pilihan warung, udara sejuk, spot makan di kaki gunung dengan pemandangan kota Purwokerto.. rekomended 👍 …",2025-12-18
5,3 tahun lalu,"Asik, bnyk tmpt jajan cuma vibesnya kurang ngcamp soalny sekeliling bnyk tempat nongki. Camp bareng temen, keluarga, mantan reccomend bgt si",2025-12-18
5,3 tahun lalu,"Fasilitas memadai, kru pengelola sigap melayani, view pagi maupun malam cantik, bisa lihat pemandangan kota, bisa lihat gung slamet yg megah. Harga terjangkau.",2025-12-18
5,3 tahun lalu,"Disini tempatnya sangat nyaman, apalagi udaranya juga sangat sejuk khas daerah pegunungan, banyak juga tempat makan semi cafe yang sangat cocok untuk remaja kaum2 milenial atau bahkan keluarga, untuk harga makananya pun relatif murahh …",2025-12-18
4,3 tahun lalu,Suasana yang tenang dengan gemercik air terjun kecil Membuat anda rileks dan sejenak melupakan segala urusan yang membuat anda stress,2025-12-18
5,3 tahun lalu,Seru buat liat citylight,2025-12-18
5,3 tahun lalu,"Disini tempatnya sangat nyaman, apalagi udaranya juga sangat sejuk khas daerah pegunungan, banyak juga tempat makan semi cafe yang sangat cocok untuk remaja kaum2 milenial atau bahkan keluarga, untuk harga makananya pun relatif murahh sekitar 10K-30K, disini pun menyewakan tenda bagi yang ingin bermalam di sini, bahkan dari sini pun akan terlihat lampu2 kota purwokerto jika datang di malam hari",2025-12-18
5,Diedit 3 tahun lalu,"Banyak tempat ngopi, cocok buat rehat sejenak dari dunia yg menyibukkan, haha",2025-12-18
4,3 tahun lalu,"di menara ini kita bisa liat banyak view yang bagus, bahkan bisa liat kota purwokerto",2025-12-18
4,3 tahun lalu,"Asikkk bwt refresh otak dan pikiran, sendiri atau sm teman atau sm keluarga...semuanya ok👌👌 …",2025-12-18
5,3 tahun lalu,Sangat bagus,2025-12-18
5,3 tahun lalu,Nyaman dingin,2025-12-18
5,3 tahun lalu,Mantapp,2025-12-18
5,3 tahun lalu,Apik,2025-12-18
3,3 tahun lalu,"Kamar mandi nya kurang bersih , bau banget..air nyala nya kecil. Saya rombongan booking sebelum lebaran sewa 100 rb/ tenda pas dilokasi 110 , tiket masuk 5rb ..parkir saya nanya siang hari 10rb / mobil . Pas malem saya bayar jd 15 rb..",2025-12-18
5,3 tahun lalu,joss,2025-12-18
4,3 tahun lalu,View sawah dan kota Purwokerto,2025-12-18
5,3 tahun lalu,"Tempat yg asik buat nongkrong, dengan pemandangan indah dan suasana sejuk",2025-12-18
5,3 tahun lalu,Trimakasih,2025-12-18
5,3 tahun lalu,"Perkemahan Area Bendera Bengkok ""CAUB"" Karangsalam Desa Baturraden Jawa Tengah Informasi lebih lanjut. Wa 1 : 081327312233 Wa 2 : 085601777660 (Pilih salah satu) Ig: @caub.baturraden Fb: caub baturaden",2025-12-18
4,3 tahun lalu,Trimaksih,2025-12-18
5,3 tahun lalu,Asri modern | Trimkasih,2025-12-18
4,3 tahun lalu,Estetic saat malam | Trimakasih,2025-12-18
5,3 tahun lalu,"Indah tempat nya, pemandangan nya juga bagus",2025-12-18
4,3 tahun lalu,Sejuk,2025-12-18
5,3 tahun lalu,Semisal pake kartu pelajar rentalnya bisa tidak min soalnya saya belum ada KTP???,2025-12-18
5,3 tahun lalu,Cocok buat ngopi,2025-12-18
4,Diedit 3 tahun lalu,"Tempat yang indah, dinikmati",2025-12-18
4,3 tahun lalu,"Htm 3rb/orang parkir motor 3rb Makanan lumayan, harga bersahabat",2025-12-18
5,3 tahun lalu,"tempatnya nyaman, sejuk dan view nya cukup bagus",2025-12-18
5,3 tahun lalu,Nasi goreng dan bakwan jagungnya enak,2025-12-18
5,3 tahun lalu,Saya suka ngadem di sini. Harga makanan bersahabat. Udara sejuk banyak inspirasi dapat terbentuk,2025-12-18
4,3 tahun lalu,"Di sini tersedia area berkemah dan di kelilingi dengan warung-warung yang menjual makanan. Jadi buat kalian yang mau camping di sini jangan khawatir dengan makanan. Kalau ingin camping yang tidak terlalu ramai, hindari weekend.",2025-12-18
4,3 tahun lalu,Kenapa harus bayar si masuknya?,2025-12-18
5,3 tahun lalu,Tempat untuk camp yang sejuk tempatnya di sore hari dan pemandangan nya pun sangat indah,2025-12-18
5,3 tahun lalu,Tempat yg masih segar udaranya dengan pemandangan yg asri. Camping area yg menyajikan pengalaman seru bareng teman atau keluarga. Terletak di kaki Gunung Slamet. …,2025-12-18
5,3 tahun lalu,Menarik,2025-12-18
5,3 tahun lalu,Tempat nongkrong asik sambil ngopi asik,2025-12-18
4,3 tahun lalu,"Banyak tempat makan, nongkrong asikkk, tpi harga yaa agak lumayan lahhh",2025-12-18
5,3 tahun lalu,"Tempat makan nyaman, parkiran luas, penjual ramah",2025-12-18
5,3 tahun lalu,Asik kk,2025-12-18
5,3 tahun lalu,"Tempat yg masih segar udaranya dengan pemandangan yg asri. Camping area yg menyajikan pengalaman seru bareng teman atau keluarga. Terletak di kaki Gunung Slamet.  Boleh bawa tenda sendiri atau mau nyewa, mau bikin api unggun dpn tenda jg bisa. Satu tenda bisa untuk 4 org. Musholla bentuk gazebo, toilet bersih (ke depan mungkin bs ditambah). Saat pandemi, jumlah tenda memang dibatasi.  Banyak ruang terbuka hijau dan taman, anak2 bisa bebas bermain. Di sekitarnya terdapat banyak pilihan warung makan yg menyediakan berbagai macam makanan jd gak perlu khawatir kalo gak bawa bekal makanan. Warung makan buka sampai malam.  Karena saya nge-camp bareng anak2, setelah anak2 tidur di tenda, saya bisa berduaan deh sama suami nikmati malam di warung makan dengan bentuk panggung, sambil nikmatin kopi, mendoan dan mie goreng.  Paginya, bisa jalan2 menikmati pemandangan dan udara pegunungan trus mampir deh ke kolam renang, di luar kawasan CAUB sih, dengan air yg dingin banget, anak2 ga sabar buat berenang.  Sungguh pengalaman yg tak terlupakan, kalau pgn ngedeketin anak2 dgn alam, coba main kesini.. Sm tmn2 jg asyik, buat kawula muda, bisa main gitar di depan tenda sambil bikin jagung bakar atau sosis bakar jg..",2025-12-18
3,3 tahun lalu,Biasa aja ku kira wisata banyak spot gitu ternyata ga. Terletak dibelakang warung makan gitu eeee.,2025-12-18
5,3 tahun lalu,"Pas buat yang lagi bosen dirumah, tapi jangan lupa buat pulang yaaa, heee",2025-12-18
5,3 tahun lalu,Tempat nyaman untuk camping santai,2025-12-18
5,3 tahun lalu,saya puas,2025-12-18
5,3 tahun lalu,"Lokasi sejuk, banyak angin semilir Sepoi Sepoi memanjakan badan dengan suara gemricik sumber mata air yg  menenangkan,harga kulinernya pun sangat terjangkau",2025-12-18
5,3 tahun lalu,Tempatnya asyik,2025-12-18
4,3 tahun lalu,"Akses mulus kesini pakai motor, fasilitas baik, kuliner murah dan banyak pilihan, bisa sewa tenda, gak bosen pokoknya, mantap",2025-12-18
4,3 tahun lalu,Kereen...... bagus juga untuk refreshing,2025-12-18
5,3 tahun lalu,"Keren, luas bgt lapangannya.",2025-12-18
5,Diedit 3 tahun lalu,"Outbond disini, lumayan buat rrfreshing | Trmksh",2025-12-18
5,3 tahun lalu,Terbaik si kuliner nya enak dan tempat nya bagus,2025-12-18
5,3 tahun lalu,"Asri, udara seger",2025-12-18
5,3 tahun lalu,"Tempatnya tertata bagus, HTM+parkir terbilang murah buat obyek wisata, harga makanan juga murah ora di tutuk, jadi makan kenyang liat pemandangan bagus. Opsi pilihan tempat juga nyaman, bersih. Minus di kamar mandi yg sedikit sama kurangnya fasilitas mushola aja. Mohon diperhatikan",2025-12-18
5,3 tahun lalu,"Tempatnya ramai, tempatnya sangat asri dan banyak tempat makan yang bisa menyajikan pemandangan bagus, sesuai namanya kalian bisa ngecamp dan menikmati segala pemandangan malam hari disini dan masalah perbekalan gausah banyak', tapi tidak disarankan saat musim penghujan karena bisa saja seperti badai disini..",2025-12-18
5,3 tahun lalu,Bagus buat nongkrong di malam hari,2025-12-18
4,3 tahun lalu,Masuknya berbayar,2025-12-18
5,3 tahun lalu,Tempat camp yang sangat indah..dengan view gunung slamet yg sangat mempesona dan kenyamanannya.,2025-12-18
5,3 tahun lalu,Tempat nya asyik buat kumpul bareng keluarga,2025-12-18
4,3 tahun lalu,"Pusatnya malam indah beneran si gilaaaak. Recommended bgt buat bawa pasangan wkwk  harga terjangkau, spot pemandangan indah buangettt baik siang maupun malam.",2025-12-18
4,3 tahun lalu,"Tempat bagus, asri, bisa buat camoing kecil kecilan sama temen atau keluarga, cuma buat temoat shilatnya kurang luas untuk wisata yang ramai seperti itu",2025-12-18
5,3 tahun lalu,Tempat yang asik buat liburan,2025-12-18
4,3 tahun lalu,🌻 …,2025-12-18
5,3 tahun lalu,Recommended untuk membuang puyeng..,2025-12-18
5,Diedit 3 tahun lalu,Nyaman enak murah,2025-12-18
5,3 tahun lalu,"Tempatnya bagus, Cuman sayang kesana gara gara aktivitas kampus yang ""Hadeuh..."", Besok2 dateng kesini lagi sendiri deh kayaknya asik",2025-12-18
4,3 tahun lalu,"Tempatnya asik cukup nyaman buat nongkrong atau ngeCamp sama keluarga atau teman , semoga kedepannya lebih baik lagi ..",2025-12-18
5,3 tahun lalu,"Tempat nyaman,,makan cukup murah,, puas pkknya",2025-12-18
5,3 tahun lalu,"Tempat nyaman ,,",2025-12-18
5,4 tahun lalu,ada curugnya mantab | Trimakasih,2025-12-18
5,4 tahun lalu,"Waktu aq ke caub..uhhhh tempatnya asyikkk bgttt buat ngecamp teruss cafenya juga banyak pilihannya,menu2nya okaay punya..boleh deh dicobain buat yg belom pernah kesana.. | 👍👍📸📸🏕🏕☕☕🔥🔥 …",2025-12-18
5,4 tahun lalu,Tempat nyaman buat nyante dengan melihat kota purwokerto dari lereng gunung slamet di desa karangsalam baturaden purwokerto,2025-12-18
5,4 tahun lalu,Keren,2025-12-18
5,4 tahun lalu,Tempat nongkrong santai bareng keluarga,2025-12-18
