Rating,Waktu,Teks_Mentah
5,"2 tahun lalu di 
Google","Sebuah Glamping (Glamor Camping) di area perbukitan Menoreh,Kulon Progo. Pelayanan Ramah dan Mudah hanya lewat WhatsApp fast respon. Dapat welcome drink Teh hangat dan Kopi, keesokan harinya dapat breakfast. Toilet banyak dan bersih, tersedia shower air hangat.  Tempatnya nyaman,aksesnya luar biasa, disarankan lewat dari arah Perempatan Dekso - Kulon Progo,karna saya sempet nyasar akses jalan dari Magelang(tidak bisa dilalui kendaraan mobil biasa,harus jeep 4x4)."
5,"2 tahun lalu di 
Google","Diambil saat turun kabut pukul 18.00...  Selain tempatnya yang nyaman, fasilitas lengkap, semua makanan yang disajikan enak2, meskipun menu yg tersedia terbatas, tapi saya jamin nagih 👍🏻 apalagi sambel ayam gorengnya 😁"
1,"11 bulan lalu di 
Google",KeCewa PERcuma Reservasi jauh2 hari buat dapetin tenda tertentu dan di ok in. Pas sampe lokasi eh udah keisi.
5,"2 tahun lalu di 
Google","Glamping kekinian daerah jogja.  Ada water heater Free sarapan Free aqua 3 buah Free sabun, sikat gigi dan odol  Fasilitasnya kaya di hotel sih ya. Ada handuk, kasur, batal guling, selimut.  Vibesnya kaya lg kemping.karna memang temanya glamping.  Booked dulu sebaiknya sebelum ksni.  Akses jalannya agak ekstrim. Sebaiknya ikut paket tumpeng menoreh biar free shutle bulak balik. Tapi kalau ke tumpeng menorehnya 1x ma pakai kendaraan pribadi ok."
5,"2 tahun lalu di 
Google",Lokasi ini cocok untuk beristirahat dan merenung(termasuk merenung di panggung dan kolam renang). Bukan tempat untuk berpesta pora. Hal ini didukung dengan: a. Area terpencil b. Dekat pemukiman warga desa c. Warga desa menyepi saat jelang malam
5,"2 tahun lalu di 
Google","Glamping di daerah pegunungan yang memiliki udara sejuk cenderung dingin. Ada fasilitas kolam renang, BBQ, panggung dan layar. Cocok digunakan sebagai tempat rekreasi keluarga maupun acara gathering"
5,"setahun lalu di 
Google","Nyaman buat staycation. Pelayanan dan kebersihan oke. Kamar mandi nya banyak dan bersih. Ada kolam renang buatan, dan lahan untuk bermain anak.."
5,"2 tahun lalu di 
Google","Tempatnya nyaman , bagus , dan dekat dengan perkampungan warga .. ad cafe sampe pagi hari di dekat glamping, karyawnnya ramah dan baik , cuman akses sedikit ekstrem naik turun tapi sudh bagus jalnnya"
4,"2 tahun lalu di 
Google","Akses menuju lokasi di pandu saat recervasi, pelayanan ramah, lokasi nyaman bersih sejuk, fasilitas kamar mandi+air hangat, kolam ramah anak oke, antar jemput shelter ke tumpeng manoreh tepat waktu dan di tunggu di lokasi."
5,"2 tahun lalu di 
Google","glamping yang menarik, cukup terjangkau pada saat ksana, 1 tenda untuk 3 orang sekira 600 rb/malam...makanan enak dan porsinya banyak. cocok untuk rehat sejenak dari hiruk pikuk kota"
3,"2 tahun lalu di 
Google","09/11 bawa anak2 nginep di glamping pengenya cari suasana alam, pengen denger suara alam kan seru kebetulan jg pas saya disana pengunjung cuma 3 glamping eehhhh,,, malem2 di resto bawah deket pool jam 10an malam mulai tuh pegawainya pada karaokean, nyalain musik dugem ampe jam 2 pagi lebih, edaan dah,,, tolong dong manajemen di perbaiki attitude pegawainya"
5,"2 tahun lalu di 
Google","Glamping paling keren ini si... Parkir luas, booking gampang, tempat bisa muat buanyak, tendanya bagusss, fasilitasnya lengkap, ada air panasnya pula, yang paling keren ya jelas kolam renang ala ala pantainyaa..wuiiihh keren bangettt"
4,"2 tahun lalu di 
Google","Over All bagus... Pelayanan cepat,ramah dan menyenangkan..suasana bersih dingin cocok bgt buat yg lagi penat... Mungkin yg perlu di tingkatkan masalah fasilitas di tenda..harusnya di sediakan keter air,teh,kopi dan gelas karena kan suasana dingin jadi ingin beberapa kali minum yg hangat2...atau mungkin ada yg bawa bayi butuh ada yg air hangat untuk membuat susu meski minta air hangat di kasoh termos dan airnya lebih baik disediakan ketel juga seperti fasilitas glamping2 yg lain....signal wifi untuk saya hr ini benar2 terkendala lemot sekali..entah beberapa hr sebelumnya bagaimana... Semoga di tingkatkan lagi untuk fasilitas2nya ya...karena yg datang menginap disitu penuh perjuangan medannya kebetulan saya dr surabaya"
5,"2 tahun lalu di 
Google","Pertama kali ke glampingmenoreh dan tumpeng menoreh, perjalanan jauh yaa aku dari pagi Jawa Tengah, tapi setelah nyampe bener2 capek itu terbayar kan dg suasana tenang banget, adem"
5,"setahun lalu di 
Google","Aseek tempatnya, kalo malam bs dengar suara hewan - tenang , apalg kalo alunan gendhing jawa"
5,"2 tahun lalu di 
Google","Lingkungan dan Kamar mandi bersih, disediakan meja panjang untuk kumpul"", ada kolam renang yg dibuat menyerupai pantai juga"
1,"2 tahun lalu di 
Google","Untuk harga segitu ga worth it..sy pikir semacem private trip untuk ke tumpeng menoreh,1 armada 1 tenda ternyata nggak,kami ditinggal dan musti nunggu lama bgt 40mnt,ga dpt sunrise jadinya,ngapain bangun pagi klo brktnya jam6 Antri kamar mandi cuma 4 toilet 4 Awalnya nginep untuk cek event 30 orang,kalo kaya gini sih pikir2 lagi bawa banyak orang Ga siap sama sekali"
5,"2 tahun lalu di 
Google",suka ya ama suasana camping nya. smua sesuai selera. banyak laron juga. cuaca yg dingin. sarapan aja yg kurang enak.
4,"2 tahun lalu di 
Google","Kesini bareng teman teman kantor 31 org, nginep 1hari 1malam, spt nya bangunan nya baru terlihat dari kamar mandi nya, tenda dan kasurnya, yg hrs diketahui krn ini glamping dialam jd hrs mengerti akan ketemu sm serangga2 kecil ketika di kamar tp tidak semua, khusus utk cinta alam dan bersantai bersama keluarga, ada kolam renang nya jg, tp kolam renang nya sedikit curam krn dr yg 1.5mtr lsng ke 2mtr tanpa ada pembatas/petunjuk tolong dibuatkan utk  penggingat, disini jg kamar mandi shower jd tdk ada ember dan gayung hehe, over all kami semua menikmati makanan, tidur nyenyak, dan alam nya, sempet minum matcha di kafe yg di dket kolam renang titip ya minum nya jgn terlalu encer/bnyk air..thank you glamping menoreh sukses selalu"
4,"2 tahun lalu di 
Google","tempat glamping yang termasuk bagus, Namun ada beberapa yang harus di tambahkan seperti tempat jemur handuk. lalu harus ada pagar keliling di depan tenda karena kalau jatuh kebawah pasti masuk rumah sakit ‼️."
5,"setahun lalu di 
Google","Tempatnya indah dan nyaman. Suasananya tenang, damai apalagi ditambah suasana hujan jd tambah syahdu."
5,"2 tahun lalu di 
Google","Pelayanan Oke, Fasilitas sesuai Harga, Bersih kamarnya, Bersih Toiketnya, Parkiran Luas, Pegawai Ramah, Kolam Renang bersih, Suasana Asri dan Sejuk."
5,"setahun lalu di 
Google","Pelayanan 24 jam, terbaik ini untuk senang-senang sama keluarga, menu makan juga harganya sesuai dan dari rasa menu makanan juga terbaik"
5,"setahun lalu di 
Google",Untuk viewnya oke banget dan tempatnya juga oke  Hanya akses untuk menuju kesini yg masih ada susah
5,"Diedit setahun lalu di 
Google","Recommend buat liburan, cm jalannya lumayan terjal, tp utk pelayanan, kebersihan sangat ok."
3,"2 tahun lalu di 
Google",Keheningan malam terusik dengan desingan mesin gerinda.  Sampai saat ini (22.40) masih belum juga berhenti pekerjaan! Mohon dipertimbangkan kenyamanan pengunjung.
5,"setahun lalu di 
Google","vibes nya enak bgtt, syahduu~ dan bed nya nyaman walau diluar dingin tapi ditenda nyaman bgtt🤩😻 …"
5,"setahun lalu di 
Google",Pelayanan Luar biasa Terimakasih Membantu menemukan kunci Mobil Saya yang Hilang
4,"2 tahun lalu di 
Google","Bagus sih, cuma aksesnya agak susah.. tp jalannya bisa buat mobil.. hanya butuh gantian aja krn agak kecil"
5,"setahun lalu di 
Google","asik, adem, toilet air panas, dpt breakfast. kolam renangnya ala villa di bali..."
5,"setahun lalu di 
Google",Yang mau menginap bersama keluarga disini tempat yang cocok dan menyenangkan
5,"3 bulan lalu di 
Google",Recomend untuk kalian semua
5,"6 bulan lalu di 
Google",Pelayanan juara dikasih HT untuk pesan dll
4,"2 tahun lalu di 
Google","Tempat bagus, fasilitas juga cukup .. Cuma hati² jalannya agak² ngeri apalagi pas turun.."
4,"setahun lalu di 
Google",Lokasi relatif aman dan nyaman untuk keluarga.. Fas bagus Recep cepat dan tanggap
3,"setahun lalu di 
Google","Tempat healing yang sangat nyaman, kesegaran udara benar benar merasakan alam"
2,"2 tahun lalu di 
Google",Tempat sih oke...tp berisik bgt karena ada acara dr rombongqn lain...
5,"2 tahun lalu di 
Google","Sangat ramah, bersih nyaman, ada air hangatnya, ada wifi... really worth every penny..."
5,"2 tahun lalu di 
Google","Pengalaman baru camping dengan konsep agak lain, dengan segala fasilitas sangat bagus bikin betah berlama-lama disini"
5,"2 tahun lalu di 
Google",Glamping menyenangkan. Kamar cukup banyak. 1 tenda 3 bed. Suana sangat nyaman
5,"11 bulan lalu di 
Google","Tempat menarik utk ""menghilangkan diri"" dari rutinitas dan pekerjaan."
5,"setahun lalu di 
Google","Saya sangat suka tempat ini, nyaman untuk refresh setelah penatnya kerja seharian"
5,"2 tahun lalu di 
Google","Mantab tempatnya, memori camping waktu SMA dahulu, walau beda lokasi."
3,"setahun lalu di 
Google","Sejuk, fasilitas oke, kolam renang air segar"
5,"setahun lalu di 
Google","Bagus bgt suasana,, da penginapannya"
5,"2 tahun lalu di 
Google","Keren tempat dingin, bersih dan toilet nya bersih ramah pelayanan nya"
5,"setahun lalu di 
Google",Ga ada obat sii... enak poll
5,"2 tahun lalu di 
Google",Tempat yg tepat untuk healing sejenak bersama keluarga... Joss lah
5,"2 tahun lalu di 
Google","Tempat nyaman , bisa untuk pertemuan 50-70 orang"
4,"2 tahun lalu di 
Google","Fasilitas bagus, masakab dan minumannya enak"
5,"10 bulan lalu di 
Google",Nyaman dan bersih toiletnya
4,"2 tahun lalu di 
Google","yang mau santai beraama keluarga, pas banget tempatnya"
5,"2 tahun lalu di 
Google",Tempatnya enak sayang jalan dr parkiran agak jauh
5,"2 tahun lalu di 
Google","Keren banget pemandangannya, sangat puass sii"
5,"2 tahun lalu di 
Google",Alhamdulillah  bisa menjadikan  pikiran  fresh kembali
5,"setahun lalu di 
Google","Nyaman, adem, tapi gak adem bgt"
4,"2 tahun lalu di 
Google",tempat wisata yg asri adem dan dingin..
5,"setahun lalu di 
Google",Sayang pas musim ujan
5,"2 tahun lalu di 
Google",Indah penuh tantangan menuju Glamping menoreh.
5,"11 bulan lalu di 
Google",Viewnya bagus
5,"setahun lalu di 
Google",Tempat yang nyaman untuk bersama keluarga
5,"setahun lalu di 
Google",Bagus sepertinya
5,"2 tahun lalu di 
Google",untuk info harga nya dong min 🙏 …
5,"2 tahun lalu di 
Google",Keramahan semua karyawannya best
5,"2 tahun lalu di 
Google",Baru survey aja tapi patut dicoba
5,"setahun lalu di 
Google",Pelayanan bagus
5,"2 tahun lalu di 
Google",Tenda nyaman Sangat bagia
4,"2 tahun lalu di 
Google",Bagus .suasana tenang
5,"2 tahun lalu di 
Google",Menyennagkan. Syahdu dan apik..
5,"2 tahun lalu di 
Google",Tempatnya enak
5,"2 tahun lalu di 
Google",Seru dingin tmpatnya
5,"2 tahun lalu di 
Google",Tidur nyenyak
5,"2 tahun lalu di 
Google",Tempat yang nyaman
5,"2 tahun lalu di 
Google",👍👍👍👍👍 …
5,"Diedit 2 tahun lalu di 
Google",Mantab
5,"2 tahun lalu di 
Google",Bagus
4,"2 tahun lalu di 
Google",Nyaman
1,"2 tahun lalu di 
Google",Mengerikan
4,"2 tahun lalu di 
Google",Nice atmosphere
4,"6 bulan lalu di 
Google",Lokasi yang sangat tenang dan terpencil tepat di bawah titik pandang Tumpeng Menoreh. Terdapat 2 kolam renang dan air panas juga. Terdapat tenda di beberapa lantai dengan toilet dan kamar mandi bersama. Tidak terlalu dingin di malam hari dan sangat direkomendasikan untuk liburan akhir pekan. Jalan menuju tempat ini bisa menantang tetapi masih dapat dilalui mobil dan sepeda motor.
1,"2 tahun lalu di 
Google","Tempat yang indah tapi BERISIK!!! Mustahil menikmati keheningan atau kicauan burung. Setiap menit dipenuhi orang-orang yang menggunakan mikrofon, berteriak, dan (lebih parah lagi) bernyanyi seolah-olah Indonesia tidak punya bakat. Berlangsung hingga lewat tengah malam dan mulai lagi pukul 5.30 pagi. Tingkat kebisingannya sangat keras, penyumbat telinga pun tak berfungsi. HINDARI TEMPAT INI SEPERTI PLAQUE (kecuali Anda tuli, tempat ini memang bagus….)"
4,"2 tahun lalu di 
Google","Menginap di tenda besar, muat untuk 3 orang. Kamar mandi di luar, cukup bersih. Kami mengambil paket Tumpeng Manoreh, termasuk sarapan, antar-jemput gratis, dan tiket masuk ke Tumpeng Manoreh. Jalan menuju hostel cukup ekstrem, butuh mobil yang layak untuk melewati perbukitan tinggi."
1,"setahun lalu di 
Google","Saya dan Bu pergi untuk melihat sendiri tempatnya dengan rencana menginap beberapa malam dalam waktu dekat. Jujur saja, ini bukan glamping, saya lebih suka menyebutnya berkemah di kos dan harganya lumayan mahal, hanya Rp500.000 per malam."
5,"setahun lalu di 
Google","Pengalaman yang luar biasa, tapi makanan yang disajikan oleh penyelenggara acara kurang enak"
5,"9 bulan lalu di 
Google","Keren, aku sangat suka tempat itu,"
5,"setahun lalu di 
Google","Menghabiskan waktu bersama keluarga di akhir tahun 2023, area glamping dengan kolam renang dan area publik."
5,"2 tahun lalu di 
Google","Untuk kumpul-kumpul, bersama teman dan keluarga..."
4,"5 bulan lalu di 
Google",Pemandangan yang indah.
4,"setahun lalu di 
Google","Indah, sejuk, damai"
5,"setahun lalu di 
Google",Tempat dan pelayanannya bagus 👍👍👍 …
5,"2 tahun lalu di 
Google",Menarik
5,"2 tahun lalu di 
Google",Menarik
5,"2 tahun lalu di 
Google",Ademmmmm
5,"setahun lalu di 
Google",Menyesap
5,"2 tahun lalu di 
Google",Tempat yang bagus 👍👍 …
